"","ny","nx","lat","lon","clima","forest","area_m2","gpp","ra","npp","rc","et","cue","cmass","cleaf","cfroot","cawood"
"173",170,238,-4.75,-60.75,"nclim",0,3080451800,3.961978,3.163381,1.788448,76.565285,5.721919,0.293417,17.008247,1.541001,1.80315,13.664097
"174",170,239,-4.75,-60.25,"nclim",0,3080451800,3.787853,3.093853,1.66454,76.37696,5.682878,0.282577,16.653788,1.417745,1.681477,13.554566
"175",170,240,-4.75,-59.75,"nclim",0,3080451800,6.172696,4.012084,2.160612,73.84344,5.623838,0.342156,19.289484,1.697954,1.923279,15.66825
"176",170,241,-4.75,-59.25,"nclim",0,3080451800,5.930424,3.877791,2.052633,71.62765,5.346389,0.337383,18.585615,1.611715,1.823378,15.150521
"177",170,242,-4.75,-58.75,"nclim",1,3080451800,5.566092,3.681633,1.884459,74.36129,5.028577,0.329612,17.24643,1.481169,1.674722,14.090537
"178",170,243,-4.75,-58.25,"nclim",1,3080451800,5.305738,3.506482,1.799257,76.78326,4.741251,0.329823,16.738886,1.419794,1.604631,13.714459
"179",170,244,-4.75,-57.75,"nclim",1,3080451800,5.165417,3.416736,1.748681,80.58127,4.621664,0.328772,16.418726,1.38418,1.565214,13.469331
"180",170,245,-4.75,-57.25,"nclim",1,3080451800,5.116619,3.382332,1.734287,84.016,4.639132,0.328259,16.354908,1.376204,1.560035,13.418668
"181",170,246,-4.75,-56.75,"nclim",1,3080451800,5.161812,3.41348,1.748332,86.404274,4.755636,0.327206,16.460632,1.38916,1.577055,13.494419
"182",170,247,-4.75,-56.25,"nclim",1,3080451800,5.138137,3.407193,1.733112,88.255135,4.882698,0.321696,16.3074,1.367626,1.559206,13.380566
"183",170,248,-4.75,-55.75,"nclim",1,3080451800,4.740663,3.279302,1.636222,89.15966,4.972663,0.302918,15.529122,1.292747,1.516509,12.719867
"184",170,249,-4.75,-55.25,"nclim",1,3080451800,4.996472,3.383358,1.682782,89.6044,5.040703,0.307502,15.660604,1.331596,1.551477,12.777532
"185",170,250,-4.75,-54.75,"nclim",1,3080451800,4.862233,3.361203,1.683971,87.7504,5.04485,0.304911,15.762788,1.325213,1.545863,12.891713
"186",170,251,-4.75,-54.25,"nclim",1,3080451800,5.017107,3.387416,1.708912,86.06541,4.991798,0.308917,15.942884,1.353416,1.580508,13.008959
"187",170,252,-4.75,-53.75,"nclim",1,3080451800,4.901399,3.328763,1.677388,85.34735,4.912622,0.30694,15.778,1.32459,1.550412,12.902998
"188",170,253,-4.75,-53.25,"nclim",1,3080451800,4.905135,3.290349,1.662486,85.23269,4.782864,0.308483,15.767075,1.321789,1.545773,12.899513
"189",170,254,-4.75,-52.75,"nclim",1,3080451800,4.91155,3.273274,1.656631,86.27603,4.679976,0.310049,15.722018,1.324249,1.547291,12.850478
"190",170,255,-4.75,-52.25,"nclim",1,3080451800,5.008027,3.326344,1.689851,86.58753,4.707693,0.313236,15.894931,1.353526,1.575841,12.965566
"191",171,213,-4.25,-73.25,"nclim",1,3082568200,5.424085,3.589011,1.835074,92.13119,5.153375,0.327929,17.007217,1.469854,1.664194,13.87317
"192",171,214,-4.25,-72.75,"nclim",0,3082568200,4.617135,3.320481,1.687987,91.6791,5.033346,0.307831,15.717322,1.385523,1.571041,12.760756
"193",171,215,-4.25,-72.25,"nclim",0,3082568200,4.279777,3.176578,1.605158,89.7118,4.896626,0.301577,14.802426,1.328457,1.50702,11.966948
"194",171,216,-4.25,-71.75,"nclim",0,3082568200,4.241677,3.094879,1.566597,85.73224,4.649826,0.304628,14.548333,1.290273,1.463086,11.794973
"195",171,217,-4.25,-71.25,"nclim",0,3082568200,4.549132,3.061189,1.551453,83.78921,4.377646,0.31496,14.699055,1.257557,1.425073,12.016425
"196",171,218,-4.25,-70.75,"nclim",0,3082568200,4.56712,3.047763,1.519358,83.48758,4.15945,0.321712,14.347948,1.218295,1.405995,11.723659
"197",171,219,-4.25,-70.25,"nclim",0,3082568200,4.504383,3.003856,1.500527,81.87075,4.040885,0.32248,14.450498,1.19352,1.379915,11.877064
"198",171,220,-4.25,-69.75,"nclim",1,3082568200,4.408315,2.932581,1.475734,79.56967,3.917049,0.323394,14.360766,1.163873,1.350205,11.846689
"199",171,221,-4.25,-69.25,"nclim",1,3082568200,4.312403,2.871874,1.44053,78.90188,3.806116,0.323286,14.212137,1.140959,1.323614,11.747562
"200",171,222,-4.25,-68.75,"nclim",1,3082568200,4.214294,2.815199,1.399094,79.29273,3.727586,0.32038,13.87847,1.11232,1.290082,11.476069
"201",171,223,-4.25,-68.25,"nclim",1,3082568200,4.148028,2.776619,1.371409,77.72192,3.663168,0.318189,13.653399,1.093366,1.267838,11.292194
"202",171,224,-4.25,-67.75,"nclim",1,3082568200,4.132017,2.768686,1.363331,76.692375,3.671628,0.31735,13.587838,1.092156,1.266253,11.229429
"203",171,225,-4.25,-67.25,"nclim",1,3082568200,4.174107,2.793542,1.380564,80.44253,3.787319,0.318652,13.90774,1.113018,1.290723,11.503999
"204",171,226,-4.25,-66.75,"nclim",1,3082568200,4.550222,3.013525,1.536697,80.74523,4.104914,0.328249,14.679477,1.235842,1.429067,12.014568
"205",171,227,-4.25,-66.25,"nclim",1,3082568200,4.726721,3.134672,1.607349,84.13701,4.534581,0.323682,15.203638,1.300518,1.474236,12.428885
"206",171,228,-4.25,-65.75,"nclim",1,3082568200,5.096173,3.326674,1.866862,72.210236,4.805327,0.339383,17.540773,1.512526,1.719665,14.308583
"207",171,229,-4.25,-65.25,"nclim",1,3082568200,4.712575,3.2617,1.887741,67.55442,4.89715,0.330343,17.091341,1.55439,1.770734,13.766217
"208",171,230,-4.25,-64.75,"nclim",1,3082568200,5.034854,3.376037,1.902331,69.612076,4.911586,0.335447,17.655735,1.5448,1.757214,14.353722
"209",171,231,-4.25,-64.25,"nclim",1,3082568200,5.579955,3.572768,2.007187,69.682556,4.748591,0.352369,18.4618,1.583094,1.792249,15.086457
"210",171,232,-4.25,-63.75,"nclim",1,3082568200,5.490792,3.513664,1.977129,70.00413,4.661154,0.352297,18.303774,1.559767,1.765461,14.978548
"211",171,233,-4.25,-63.25,"nclim",1,3082568200,5.569307,3.558806,2.0105,70.29021,4.773902,0.353037,18.509518,1.584642,1.794067,15.130809
"212",171,234,-4.25,-62.75,"nclim",1,3082568200,5.673313,3.663333,2.00998,76.30039,4.999914,0.345816,18.43544,1.581974,1.790344,15.063122
"213",171,235,-4.25,-62.25,"nclim",1,3082568200,5.867537,3.792597,2.07494,82.00339,5.319715,0.344681,18.819191,1.634021,1.849968,15.3352
"214",171,236,-4.25,-61.75,"nclim",0,3082568200,5.111664,3.531821,1.913684,87.5701,5.591848,0.322364,18.0007,1.561133,1.777294,14.662273
"215",171,237,-4.25,-61.25,"nclim",0,3082568200,3.92022,3.150811,1.68054,91.56193,5.826038,0.289561,16.302483,1.429706,1.675468,13.197309
"216",171,238,-4.25,-60.75,"nclim",0,3082568200,3.69211,3.075332,1.610691,91.609764,5.857622,0.279484,15.479825,1.382397,1.617843,12.479586
"217",171,239,-4.25,-60.25,"nclim",0,3082568200,2.684138,2.56649,1.321557,89.08404,5.821303,0.242256,12.265227,1.113281,1.293064,9.858881
"218",171,240,-4.25,-59.75,"nclim",0,3082568200,1.716691,1.883707,0.936659,85.86974,5.610231,0.206637,9.110538,0.777266,0.941891,7.391382
"219",171,241,-4.25,-59.25,"nclim",0,3082568200,2.448494,2.446049,1.220236,82.13848,5.452703,0.233451,11.244293,1.017426,1.17805,9.048816
"220",171,242,-4.25,-58.75,"nclim",1,3082568200,2.758788,2.560546,1.284673,80.72639,5.042099,0.246979,11.881345,1.074131,1.238157,9.569057
"221",171,243,-4.25,-58.25,"nclim",1,3082568200,3.418168,2.719206,1.3561,82.4674,4.783442,0.266193,13.255516,1.134601,1.342086,10.778828
"222",171,244,-4.25,-57.75,"nclim",1,3082568200,5.114659,3.384837,1.729821,84.27005,4.662583,0.328297,16.313711,1.371987,1.55512,13.386604
"223",171,245,-4.25,-57.25,"nclim",1,3082568200,5.059145,3.345241,1.713904,86.74882,4.678251,0.327177,16.225582,1.363374,1.549465,13.312744
"224",171,246,-4.25,-56.75,"nclim",1,3082568200,5.177865,3.405819,1.772046,86.15439,4.757104,0.329388,16.740952,1.407014,1.600041,13.733895
"225",171,247,-4.25,-56.25,"nclim",1,3082568200,5.000791,3.350242,1.698569,87.790306,4.8565,0.315398,15.830612,1.340124,1.562804,12.927684
"226",171,248,-4.25,-55.75,"nclim",1,3082568200,4.646192,3.265828,1.636411,89.9217,4.958647,0.303364,15.376156,1.28246,1.501678,12.592018
"227",171,249,-4.25,-55.25,"nclim",1,3082568200,4.647571,3.27711,1.628855,90.65164,5.044461,0.300135,15.420873,1.283684,1.504101,12.633087
"228",171,250,-4.25,-54.75,"nclim",1,3082568200,4.872849,3.349036,1.698762,87.96949,5.029797,0.306762,15.987208,1.33899,1.56785,13.08037
"229",171,251,-4.25,-54.25,"nclim",1,3082568200,4.945839,3.360098,1.693253,88.010216,5.004506,0.307019,15.886977,1.341992,1.566721,12.978265
"230",171,252,-4.25,-53.75,"nclim",1,3082568200,4.885651,3.312049,1.665243,87.092384,4.904068,0.306194,15.715772,1.321955,1.547554,12.846264
"231",171,253,-4.25,-53.25,"nclim",1,3082568200,4.892734,3.268534,1.652662,85.16299,4.745742,0.309344,15.75001,1.32219,1.54588,12.88194
"232",171,254,-4.25,-52.75,"nclim",1,3082568200,5.040855,3.332479,1.708376,82.61225,4.623249,0.318114,16.068754,1.385339,1.610955,13.072459
"233",171,255,-4.25,-52.25,"nclim",1,3082568200,5.236059,3.426363,1.809695,79.16132,4.618878,0.325274,17.108797,1.463413,1.659257,13.986129
"234",171,256,-4.25,-51.75,"nclim",0,3082568200,5.006636,3.346269,1.699043,81.8187,4.785781,0.310899,15.943604,1.354234,1.576465,13.012905
"235",172,211,-3.75,-74.25,"nclim",1,3084449800,5.894524,3.363595,2.53093,56.66919,4.37842,0.423035,17.142443,2.024074,2.324746,12.793623
"236",172,212,-3.75,-73.75,"nclim",0,3084449800,5.499016,3.549193,1.949823,88.77416,4.888431,0.345826,18.107355,1.551776,1.756049,14.799531
"237",172,213,-3.75,-73.25,"nclim",0,3084449800,5.199074,3.442326,1.756748,96.56399,4.944826,0.327055,16.491232,1.40916,1.595012,13.487061
"238",172,214,-3.75,-72.75,"nclim",0,3084449800,4.573964,3.207172,1.630323,91.09533,4.784291,0.310267,15.352346,1.333933,1.512018,12.506396
"239",172,215,-3.75,-72.25,"nclim",0,3084449800,4.312222,3.101656,1.576147,84.67233,4.603042,0.307323,14.705444,1.294928,1.468107,11.94241
"240",172,216,-3.75,-71.75,"nclim",0,3084449800,4.297939,3.052912,1.55133,81.93423,4.45564,0.309434,14.483246,1.269956,1.439403,11.773888
"241",172,217,-3.75,-71.25,"nclim",0,3084449800,4.597525,3.051466,1.54606,81.80216,4.228578,0.323018,14.625812,1.241345,1.405662,11.978805
"242",172,218,-3.75,-70.75,"nclim",1,3084449800,4.560925,3.044933,1.515992,80.62571,4.119645,0.322443,14.390574,1.20981,1.398638,11.782126
"243",172,219,-3.75,-70.25,"nclim",1,3084449800,4.477734,2.993845,1.483889,78.610725,4.015291,0.321575,14.352571,1.181962,1.365843,11.804767
"244",172,220,-3.75,-69.75,"nclim",1,3084449800,4.412816,2.93609,1.476726,75.74911,3.895253,0.324834,14.392261,1.166663,1.353307,11.872291
"245",172,221,-3.75,-69.25,"nclim",1,3084449800,4.331392,2.884303,1.447089,74.58592,3.801679,0.324026,14.263446,1.147107,1.330669,11.785671
"246",172,222,-3.75,-68.75,"nclim",1,3084449800,4.250219,2.837172,1.413047,73.86225,3.729716,0.32228,14.024529,1.124747,1.304524,11.595259
"247",172,223,-3.75,-68.25,"nclim",1,3084449800,4.161808,2.769741,1.392067,71.78705,3.622319,0.321577,13.976971,1.103546,1.289138,11.584288
"248",172,224,-3.75,-67.75,"nclim",0,3084449800,4.106716,2.741537,1.365179,72.94455,3.604367,0.319647,13.734598,1.087243,1.269778,11.377576
"249",172,225,-3.75,-67.25,"nclim",0,3084449800,4.13385,2.771175,1.362675,76.02369,3.642393,0.319497,13.662326,1.097104,1.271973,11.293248
"250",172,226,-3.75,-66.75,"nclim",1,3084449800,4.397909,2.933616,1.464293,76.81914,3.922172,0.323932,14.337957,1.170172,1.356985,11.8108
"251",172,227,-3.75,-66.25,"nclim",1,3084449800,4.866892,3.204356,1.662536,73.711266,4.277927,0.333739,15.847895,1.329067,1.536957,12.98187
"252",172,228,-3.75,-65.75,"nclim",1,3084449800,5.336413,3.431866,1.904547,70.62153,4.531497,0.349789,17.838617,1.510327,1.708701,14.61959
"253",172,229,-3.75,-65.25,"nclim",1,3084449800,5.49878,3.542068,1.956712,73.62516,4.74598,0.348858,18.140121,1.548664,1.752626,14.838831
"254",172,230,-3.75,-64.75,"nclim",1,3084449800,5.556748,3.587728,1.96902,75.306526,4.852607,0.34703,18.20212,1.557832,1.762858,14.881429
"255",172,231,-3.75,-64.25,"nclim",1,3084449800,5.63884,3.57372,2.065119,69.01575,4.658646,0.3586,18.810598,1.633109,1.850235,15.327256
"256",172,232,-3.75,-63.75,"nclim",1,3084449800,5.409249,3.522459,1.886789,75.77167,4.731228,0.340815,17.612995,1.491116,1.685756,14.436123
"257",172,233,-3.75,-63.25,"nclim",1,3084449800,5.472466,3.556968,1.915499,75.400826,4.776296,0.341401,17.807245,1.512144,1.709915,14.585185
"258",172,234,-3.75,-62.75,"nclim",1,3084449800,5.601905,3.622065,1.97984,76.5905,4.910032,0.343371,18.22812,1.559611,1.764747,14.903764
"259",172,235,-3.75,-62.25,"nclim",1,3084449800,4.554014,3.2803,1.67427,88.19141,5.180385,0.306117,15.997939,1.37698,1.600503,13.020456
"260",172,236,-3.75,-61.75,"nclim",0,3084449800,3.389401,2.86326,1.471391,94.39878,5.388461,0.276967,13.826369,1.25661,1.439028,11.130732
"261",172,237,-3.75,-61.25,"nclim",0,3084449800,3.115225,2.784787,1.375219,102.70011,5.715783,0.26186,12.716445,1.165064,1.336995,10.214387
"262",172,238,-3.75,-60.75,"nclim",0,3084449800,3.08397,2.800018,1.382036,102.98348,5.868641,0.258035,12.626136,1.17002,1.344165,10.111951
"263",172,239,-3.75,-60.25,"nclim",0,3084449800,2.938251,2.73719,1.342996,101.82404,5.850124,0.251679,11.941984,1.131734,1.301953,9.508296
"264",172,240,-3.75,-59.75,"nclim",0,3084449800,2.562909,2.531483,1.233265,96.791534,5.661532,0.237463,10.625871,1.031695,1.192337,8.401838
"265",172,241,-3.75,-59.25,"nclim",0,3084449800,2.644557,2.567992,1.259853,90.48272,5.406699,0.241437,11.130191,1.052477,1.214052,8.863662
"266",172,242,-3.75,-58.75,"nclim",1,3084449800,2.832158,2.628256,1.306682,87.0967,5.069662,0.250863,11.903436,1.095186,1.259081,9.549168
"267",172,243,-3.75,-58.25,"nclim",1,3084449800,3.060834,2.641857,1.312045,87.12009,4.832935,0.256711,12.464515,1.094732,1.28706,10.082724
"268",172,244,-3.75,-57.75,"nclim",1,3084449800,4.851114,3.228742,1.622372,88.19653,4.702447,0.321357,15.306025,1.30256,1.522014,12.481451
"269",172,245,-3.75,-57.25,"nclim",1,3084449800,4.752451,3.157402,1.609756,87.95644,4.715613,0.31342,15.493744,1.290842,1.518497,12.684407
"270",172,246,-3.75,-56.75,"nclim",1,3084449800,4.921143,3.293507,1.737751,84.115654,4.744561,0.319266,16.324799,1.376524,1.606517,13.341759
"271",172,247,-3.75,-56.25,"nclim",1,3084449800,5.202141,3.396994,1.858572,80.821815,4.7745,0.332059,17.471386,1.459669,1.666403,14.345315
"272",172,248,-3.75,-55.75,"nclim",1,3084449800,4.576522,3.270919,1.655409,88.39217,4.984315,0.304102,15.429369,1.295133,1.51062,12.623617
"273",172,249,-3.75,-55.25,"nclim",1,3084449800,4.297086,3.198147,1.604402,89.46515,5.065161,0.296785,14.919766,1.25556,1.466616,12.197591
"274",172,250,-3.75,-54.75,"nclim",1,3084449800,4.379476,3.22303,1.596679,90.78535,5.091239,0.294824,15.135299,1.251634,1.474944,12.408721
"275",172,251,-3.75,-54.25,"nclim",1,3084449800,4.419113,3.231661,1.609654,89.43304,5.030406,0.295657,15.524931,1.273535,1.501022,12.750374
"276",172,252,-3.75,-53.75,"nclim",1,3084449800,4.45354,3.218865,1.598341,87.92121,4.93988,0.295604,15.537206,1.270845,1.497163,12.769197
"277",172,253,-3.75,-53.25,"nclim",1,3084449800,4.552303,3.206992,1.606141,84.97924,4.764127,0.300792,15.767166,1.28792,1.515852,12.963394
"278",172,254,-3.75,-52.75,"nclim",1,3084449800,4.631167,3.187608,1.599787,82.76833,4.626668,0.301917,15.713189,1.290523,1.517198,12.905468
"279",172,255,-3.75,-52.25,"nclim",1,3084449800,4.812994,3.227797,1.649924,77.674774,4.571345,0.307994,15.940499,1.325147,1.557312,13.05804
"280",172,256,-3.75,-51.75,"nclim",1,3084449800,4.581604,3.247634,1.668101,75.366936,4.703857,0.308912,15.672527,1.319655,1.541958,12.810915
"281",172,257,-3.75,-51.25,"nclim",1,3084449800,4.727798,3.380088,1.749147,76.12835,5.001241,0.312071,16.320436,1.36098,1.549947,13.409511
"282",173,210,-3.25,-74.75,"nclim",1,3086096600,2.122772,1.810564,0.92551,67.03324,4.466931,0.240969,10.228741,0.819863,1.084499,8.324378
"283",173,211,-3.25,-74.25,"nclim",1,3086096600,5.418691,3.461381,1.95731,77.379005,4.65813,0.351298,18.212421,1.564757,1.772233,14.87543
"284",173,212,-3.25,-73.75,"nclim",0,3086096600,5.14324,3.368056,1.775185,93.32147,4.76223,0.334602,16.83507,1.424561,1.612804,13.797707
"285",173,213,-3.25,-73.25,"nclim",0,3086096600,4.975749,3.291121,1.684628,93.00173,4.613921,0.327868,16.030807,1.346405,1.522538,13.161866
"286",173,214,-3.25,-72.75,"nclim",0,3086096600,4.918155,3.25388,1.664275,85.93339,4.47897,0.328062,15.857351,1.326859,1.500001,13.030491
"287",173,215,-3.25,-72.25,"nclim",0,3086096600,4.812785,3.183594,1.62919,79.479416,4.367671,0.327978,15.47801,1.302973,1.474434,12.700603
"288",173,216,-3.25,-71.75,"nclim",0,3086096600,4.463321,2.993684,1.524199,79.62653,4.237392,0.316653,14.376673,1.237055,1.402158,11.737459
"289",173,217,-3.25,-71.25,"nclim",0,3086096600,4.614531,3.057891,1.55664,77.63385,4.12868,0.327305,14.753388,1.243403,1.405612,12.104372
"290",173,218,-3.25,-70.75,"nclim",1,3086096600,4.57609,3.047943,1.528147,76.09585,4.060127,0.324352,14.761625,1.22084,1.411008,12.129778
"291",173,219,-3.25,-70.25,"nclim",1,3086096600,4.517523,3.013063,1.50446,75.397255,3.999658,0.32332,14.586528,1.202143,1.389126,11.995257
"292",173,220,-3.25,-69.75,"nclim",1,3086096600,4.4393,2.952889,1.48641,73.49776,3.905002,0.325137,14.481313,1.178389,1.366831,11.936092
"293",173,221,-3.25,-69.25,"nclim",1,3086096600,4.372996,2.910793,1.462203,72.05454,3.829901,0.324642,14.369181,1.161521,1.347315,11.860346
"294",173,222,-3.25,-68.75,"nclim",1,3086096600,4.284193,2.854014,1.430178,70.77636,3.726007,0.324004,14.256726,1.140821,1.323377,11.792527
"295",173,223,-3.25,-68.25,"nclim",1,3086096600,4.170643,2.783414,1.387229,68.88239,3.606423,0.320684,14.130158,1.11225,1.29939,11.718518
"296",173,224,-3.25,-67.75,"nclim",0,3086096600,4.134236,2.771655,1.36258,68.822426,3.58423,0.3177,14.075123,1.106245,1.292186,11.676692
"297",173,225,-3.25,-67.25,"nclim",0,3086096600,4.114036,2.75745,1.356586,71.6178,3.603242,0.317961,13.785768,1.092302,1.275484,11.417982
"298",173,226,-3.25,-66.75,"nclim",1,3086096600,4.380212,2.929111,1.451101,71.28663,3.885287,0.322844,14.131137,1.158274,1.342843,11.630019
"299",173,227,-3.25,-66.25,"nclim",1,3086096600,4.688018,3.130315,1.557703,71.55599,4.181766,0.325016,14.815797,1.246344,1.439999,12.129454
"300",173,228,-3.25,-65.75,"nclim",1,3086096600,5.07203,3.335146,1.736884,74.23154,4.479322,0.335366,16.507195,1.378748,1.557202,13.571243
"301",173,229,-3.25,-65.25,"nclim",1,3086096600,5.196576,3.430621,1.765954,82.04488,4.684863,0.332805,16.587486,1.400886,1.582404,13.604198
"302",173,230,-3.25,-64.75,"nclim",1,3086096600,5.348544,3.503486,1.845058,83.414894,4.853191,0.337405,17.270071,1.46293,1.653617,14.153523
"303",173,231,-3.25,-64.25,"nclim",1,3086096600,5.605281,3.55587,2.049411,71.324524,4.680971,0.357707,18.714762,1.624554,1.840458,15.249749
"304",173,232,-3.25,-63.75,"nclim",1,3086096600,5.517836,3.54801,1.969827,73.8303,4.6971,0.348668,18.233215,1.560187,1.765562,14.907465
"305",173,233,-3.25,-63.25,"nclim",1,3086096600,5.457637,3.550852,1.906785,78.63413,4.79293,0.33983,17.730616,1.5075,1.704624,14.518492
"306",173,234,-3.25,-62.75,"nclim",1,3086096600,5.361995,3.534797,1.827198,84.94276,4.937704,0.330092,16.985435,1.444849,1.634616,13.905969
"307",173,235,-3.25,-62.25,"nclim",1,3086096600,3.316448,2.803812,1.411945,90.60903,5.096943,0.275706,13.167956,1.207682,1.380608,10.579666
"308",173,236,-3.25,-61.75,"nclim",0,3086096600,3.219358,2.766939,1.379621,96.16233,5.267506,0.271344,12.880932,1.176957,1.346838,10.357139
"309",173,237,-3.25,-61.25,"nclim",0,3086096600,3.069817,2.709182,1.335966,100.60788,5.419109,0.264618,12.377579,1.133982,1.299469,9.944129
"310",173,238,-3.25,-60.75,"nclim",0,3086096600,2.901641,2.659609,1.305432,101.461395,5.561688,0.255888,11.804112,1.10301,1.267231,9.43387
"311",173,239,-3.25,-60.25,"nclim",0,3086096600,2.930828,2.700274,1.322381,100.12296,5.61261,0.254502,11.767465,1.115401,1.281376,9.370687
"312",173,240,-3.25,-59.75,"nclim",0,3086096600,2.925169,2.694595,1.348954,93.5658,5.461032,0.255373,11.874751,1.133417,1.302502,9.438831
"313",173,241,-3.25,-59.25,"nclim",0,3086096600,2.943274,2.681758,1.367266,86.33663,5.208738,0.257203,12.19967,1.148942,1.320595,9.730133
"314",173,242,-3.25,-58.75,"nclim",1,3086096600,2.915416,2.660239,1.334779,85.8367,5.025289,0.25476,12.101104,1.121464,1.288355,9.691282
"315",173,243,-3.25,-58.25,"nclim",1,3086096600,3.306132,2.727731,1.339097,87.336205,4.815741,0.259845,13.737672,1.135041,1.329033,11.2736
"316",173,244,-3.25,-57.75,"nclim",1,3086096600,4.314952,2.943514,1.456644,89.740074,4.782183,0.289013,14.782557,1.205985,1.416501,12.16007
"317",173,245,-3.25,-57.25,"nclim",1,3086096600,3.63366,2.802379,1.391704,92.58286,4.807427,0.268891,14.245005,1.154396,1.346192,11.744416
"318",173,246,-3.25,-56.75,"nclim",1,3086096600,3.866756,2.955393,1.496003,89.49897,4.851974,0.287814,14.508674,1.2089,1.430851,11.868922
"319",173,247,-3.25,-56.25,"nclim",1,3086096600,4.178808,3.113198,1.664142,83.91635,4.890575,0.305929,15.637561,1.304074,1.492627,12.840862
"320",173,248,-3.25,-55.75,"nclim",1,3086096600,4.189394,3.155561,1.605089,89.32422,5.078467,0.298408,14.958709,1.242827,1.419867,12.296015
"321",173,249,-3.25,-55.25,"nclim",1,3086096600,4.213942,3.16915,1.632833,87.20602,5.108529,0.300045,15.16964,1.260289,1.440008,12.469342
"322",173,250,-3.25,-54.75,"nclim",1,3086096600,4.288435,3.193767,1.618587,87.74109,5.111425,0.29833,14.97184,1.25975,1.471336,12.240752
"323",173,251,-3.25,-54.25,"nclim",1,3086096600,4.302149,3.185021,1.596806,89.510475,5.077267,0.295871,15.092356,1.24772,1.470573,12.374062
"324",173,252,-3.25,-53.75,"nclim",1,3086096600,4.33484,3.179911,1.579038,88.4522,4.971756,0.294791,15.223526,1.247272,1.469839,12.506415
