nx,ny,lat,lon,clima_approach,gpp,npp,cmass,cleaf,cfroot,cawood,agb
245,198,9.25,-57.25,PLS_lowprec,0.96167459487915,0.409162595868111,3.88369345664978,0.346309000253677,0.622853893041611,2.91452984809875,3.26083884835243
246,199,9.75,-56.75,PLS_lowprec,0.949775797128677,0.407389494776726,3.87572212219238,0.346231999993324,0.623408704996109,2.90608057975769,3.25231257975101
244,205,12.75,-57.75,PLS_lowprec,0.035594001412392,0.003930000122637,9.81767559051514,0.346219003200531,0.136298999190331,9.33515644073486,9.68137544393539
261,195,7.75,-49.25,PLS_lowprec,0.034708000719547,0.00408500013873,9.81453990936279,0.346183001995087,0.136053994297981,9.33229923248291,9.678482234478
217,191,5.75,-71.25,PLS_lowprec,1.09803419113159,0.409154200553894,3.83301684856415,0.346182298660278,0.653952491283417,2.83288230895996,3.17906460762024
230,179,-0.25,-64.75,PLS_lowprec,0.884627395868301,0.363643902540207,3.49306197166443,0.346022802591324,0.668542301654816,2.47849669456482,2.82451949715614
244,183,1.75,-57.75,PLS_lowprec,0.933796209096909,0.386982899904251,3.67219603061676,0.345917505025864,0.624223899841309,2.70205461978912,3.04797212481498
222,194,7.25,-68.75,PLS_lowprec,1.0365651011467,0.407642802596092,3.87038540840149,0.345776301622391,0.648162496089935,2.87644598484039,3.22222228646278
233,180,0.25,-63.25,PLS_lowprec,0.866381698846817,0.362243098020554,3.56663007736206,0.34569099843502,0.650205391645432,2.57073380947113,2.91642480790615
246,177,-1.25,-56.75,PLS_lowprec,0.789877206087112,0.360643702745438,3.45119910240173,0.345148104429245,0.644059097766876,2.46199200153351,2.80714010596276
245,176,-1.75,-57.25,PLS_lowprec,0.778348302841187,0.357564899325371,3.48443882465363,0.344777899980545,0.646500998735428,2.49316020011902,2.83793810009956
253,202,11.25,-53.25,PLS_lowprec,0.96523649096489,0.411095997691154,3.90242369174957,0.344730299711227,0.625409191846848,2.93228416442871,3.27701446413994
241,191,5.75,-59.25,PLS_lowprec,0.955566912889481,0.396183097362518,3.80288619995117,0.344601598381996,0.626758795976639,2.83152596950531,3.17612756788731
245,173,-3.25,-57.25,PLS_lowprec,0.761903393268585,0.354298302531242,3.42048799991608,0.344159498810768,0.657868301868439,2.41846058368683,2.7626200824976
229,166,-6.75,-65.25,PLS_lowprec,0.789358592033386,0.345385494828224,3.31151027679443,0.343829500675201,0.728405702114105,2.23927512168884,2.58310462236404
230,174,-2.75,-64.75,PLS_lowprec,0.862474900484085,0.356631299853325,3.47236750125885,0.343490001559258,0.703953593969345,2.42492380142212,2.76841380298138
246,173,-3.25,-56.75,PLS_lowprec,0.760338509082794,0.353461501002312,3.39286086559296,0.343471497297287,0.661386907100677,2.38800301551819,2.73147451281548
236,198,9.25,-61.75,PLS_lowprec,0.963751703500748,0.40359779894352,3.83241550922394,0.343343102931976,0.630162304639816,2.85891001224518,3.20225311517716
224,188,4.25,-67.75,PLS_lowprec,0.995364409685135,0.382617896795273,3.66943166255951,0.342554399371147,0.645017302036285,2.68186011314392,3.02441451251507
238,199,9.75,-60.75,PLS_lowprec,0.85256450176239,0.37948219627142,4.37586748600006,0.342242494225502,0.591383799910545,3.44224097728729,3.78448347151279
230,195,7.75,-64.75,PLS_lowprec,0.946803110837936,0.387685599923134,4.28645677566528,0.341932502388954,0.613392800092697,3.3311311006546,3.67306360304355
245,185,2.75,-57.25,PLS_lowprec,0.966246199607849,0.388182297348976,3.68039417266846,0.341632500290871,0.640166395902634,2.69859538078308,3.04022788107395
214,192,6.25,-72.75,PLS_lowprec,1.05477731227875,0.395625698566437,3.79385027885437,0.341508999466896,0.661339408159256,2.7910019159317,3.1325109153986
230,178,-0.75,-64.75,PLS_lowprec,0.859561312198639,0.356297698616982,3.41404638290405,0.341437396407127,0.683457404375076,2.38915191888809,2.73058931529522
248,187,3.75,-55.75,PLS_lowprec,0.910638904571533,0.384215700626373,3.68041350841522,0.34121980369091,0.618265402317047,2.72092792987823,3.06214773356914
253,169,-5.25,-53.25,PLS_lowprec,0.973737615346909,0.354021099209785,3.33652319908142,0.34118840098381,0.65351819396019,2.3418160200119,2.68300442099571
246,200,10.25,-56.75,PLS_lowprec,0.937115806341171,0.40319040119648,3.81010959148407,0.341109097003937,0.626902604103088,2.84209766387939,3.18320676088333
221,187,3.75,-69.25,PLS_lowprec,1.12532840967178,0.39570799767971,3.70664238929749,0.341029796004295,0.698504793643951,2.66710796356201,3.0081377595663
230,177,-1.25,-64.75,PLS_lowprec,0.805936992168427,0.352485099434853,3.32656319141388,0.340693598985672,0.703103399276733,2.28276591300964,2.62345951199531
233,179,-0.25,-63.25,PLS_lowprec,0.77097370326519,0.320497499406338,4.31274585723877,0.340563598275185,0.624648892879486,3.34753369092941,3.68809728920459
251,201,10.75,-54.25,PLS_lowprec,0.916624397039413,0.402076199650764,3.76577851772308,0.340538701415062,0.624567502737045,2.80067269802093,3.14121139943599
257,194,7.25,-51.25,PLS_lowprec,0.869544893503189,0.382760199904442,4.29375343322754,0.339924895763397,0.611759608983994,3.34206914901733,3.68199404478073
253,177,-1.25,-53.25,PLS_lowprec,0.966766709089279,0.36417650282383,3.5430725812912,0.339893499016762,0.659095203876495,2.54408378601074,2.8839772850275
225,189,4.75,-67.25,PLS_lowprec,1.02590771913528,0.380618897080421,4.46846952438355,0.339417695999146,0.638497805595398,3.49055366516113,3.82997136116028
232,179,-0.25,-63.75,PLS_lowprec,0.84073760509491,0.35137600004673,3.34990258216858,0.339187395572662,0.656011700630188,2.35470362901688,2.69389102458954
253,176,-1.75,-53.25,PLS_lowprec,0.890311998128891,0.356995901465416,3.35777940750122,0.338224896788597,0.656019401550293,2.36353532075882,2.70176021754742
248,179,-0.25,-55.75,PLS_lowprec,0.80735290646553,0.355801704525948,3.38962018489838,0.337767603993416,0.65076659321785,2.40108610391617,2.73885370790959
231,194,7.25,-64.25,PLS_lowprec,0.967509400844574,0.389992597699165,3.66065111160278,0.337447500228882,0.636767500638962,2.68643569946289,3.02388319969177
239,201,10.75,-60.25,PLS_lowprec,0.851136392354965,0.386838302016258,3.67466478347778,0.337158799171448,0.610316097736359,2.72718980312347,3.06434860229492
226,196,8.25,-66.75,PLS_lowprec,0.806937095522881,0.338997400552034,4.35859067440033,0.336876404285431,0.588784301280975,3.43292949199677,3.7698058962822
252,202,11.25,-53.75,PLS_lowprec,0.92979239821434,0.397315201163292,3.73397965431213,0.336735001206398,0.618826806545258,2.77841765880585,3.11515266001225
234,199,9.75,-62.75,PLS_lowprec,0.910399699211121,0.389363205432892,3.76194934844971,0.336720898747444,0.625156497955322,2.80007259845734,3.13679349720478
240,199,9.75,-59.75,PLS_lowprec,0.841345405578613,0.382630601525307,3.63465812206268,0.336704495549202,0.604201596975326,2.69375162124634,3.03045611679554
214,206,13.25,-72.75,PLS_lowprec,0.01706900075078,0.000410999986343,2.70708394050598,0.336703985929489,0.110500998795033,2.25987911224365,2.59658309817314
240,200,10.25,-59.75,PLS_lowprec,0.839658296108246,0.38286640048027,3.64320771694183,0.336450499296188,0.604879301786423,2.70187809467316,3.03832859396935
239,183,1.75,-60.25,PLS_lowprec,0.926996499300003,0.369946998357773,3.56599681377411,0.33627710044384,0.648607695102692,2.58111231327057,2.91738941371441
231,175,-2.25,-64.25,PLS_lowprec,0.715401703119278,0.296851098909974,4.39540495872498,0.335951802134514,0.651941299438477,3.40751008987427,3.74346189200878
241,200,10.25,-59.25,PLS_lowprec,0.766529601812363,0.338964305073023,4.33203337192535,0.335840502381325,0.588328701257706,3.40786323547363,3.74370373785495
220,186,3.25,-69.75,PLS_lowprec,1.02855430543423,0.345968997478485,4.49776980876923,0.335222601890564,0.666164192557335,3.49638236761093,3.83160496950149
222,205,12.75,-68.75,PLS_lowprec,0.91307510137558,0.377018295228481,4.44634714126587,0.334457701444626,0.615350809693336,3.49653913974762,3.83099684119225
250,179,-0.25,-54.75,PLS_lowprec,0.820046502351761,0.351988998055458,3.32889025211334,0.334418901801109,0.656879305839539,2.33759219646454,2.67201109826565
223,205,12.75,-68.25,PLS_lowprec,0.953087097406387,0.393602100014687,3.65259401798248,0.333807596564293,0.640453398227692,2.67833330631256,3.01214090287685
233,199,9.75,-63.25,PLS_lowprec,0.897710990905762,0.385614398121834,3.6285130739212,0.3335647970438,0.624300700426102,2.67064740657806,3.00421220362186
235,177,-1.25,-62.25,PLS_lowprec,0.799296295642853,0.342388299107552,3.2658504486084,0.333365997672081,0.670450705289841,2.26203380823135,2.59539980590343
224,189,4.75,-67.75,PLS_lowprec,0.965703302621841,0.367391702532768,3.42999000549316,0.332967701554298,0.651268702745438,2.44575335979462,2.77872106134892
242,198,9.25,-58.75,PLS_lowprec,0.888672399520874,0.383909794688225,3.63774461746216,0.33257520198822,0.616138696670532,2.68903090953827,3.02160611152649
237,181,0.75,-61.25,PLS_lowprec,0.828205400705338,0.345712396502495,3.45161383152008,0.332566702365875,0.646982198953629,2.47206500768662,2.8046317100525
228,197,8.75,-65.75,PLS_lowprec,0.866656792163849,0.364301297068596,4.11141328811645,0.332380300760269,0.590293994545937,3.18873920440674,3.52111950516701
234,191,5.75,-62.75,PLS_lowprec,1.03292977809906,0.382696804404259,3.62928175926208,0.332217997312546,0.653822094202042,2.64324181079864,2.97545980811119
232,195,7.75,-63.75,PLS_lowprec,0.962846404314041,0.384345299005508,3.60878601074219,0.332104101777077,0.638069003820419,2.63861320018768,2.97071730196476
218,194,7.25,-70.75,PLS_lowprec,0.971214109659195,0.383804497122765,3.59139380455017,0.332007896900177,0.643828600645065,2.6155571937561,2.94756509065628
246,191,5.75,-56.75,PLS_lowprec,0.904694205522537,0.374837502837181,3.57905519008636,0.331879299879074,0.626873004436493,2.62030267715454,2.95218197703361
245,189,4.75,-57.25,PLS_lowprec,0.920236992835999,0.372673001885414,3.53237729072571,0.331811398267746,0.631734097003937,2.56883175373077,2.90064315199852
243,185,2.75,-58.25,PLS_lowprec,0.932416492700577,0.372690099477768,3.53521919250488,0.331732898950577,0.64437290430069,2.55911319255829,2.89084609150887
245,170,-4.75,-57.25,PLS_lowprec,0.68230020403862,0.301807098090649,4.37993068695068,0.331719699501991,0.632724398374558,3.41548664569855,3.74720634520054
246,190,5.25,-56.75,PLS_lowprec,0.805945909023285,0.319097300618887,4.90973680019379,0.331246095895767,0.59899500310421,3.97949653863907,4.31074263453484
220,207,13.75,-69.75,PLS_lowprec,0.844213998317718,0.380120202898979,3.52089910507202,0.330833595991135,0.640346109867096,2.54971959590912,2.88055319190025
245,199,9.75,-57.25,PLS_lowprec,0.921283608675003,0.390736404061317,3.66554894447327,0.330655804276466,0.631995904445648,2.70289695262909,3.03355275690556
245,202,11.25,-57.25,PLS_lowprec,0.907320207357407,0.390089002251625,3.67741696834564,0.330437099933624,0.624188798666,2.7227911233902,3.05322822332382
245,200,10.25,-57.25,PLS_lowprec,0.871748998761177,0.368414695560932,4.31956713199615,0.330408295989037,0.616510805487633,3.37264790534973,3.70305620133877
247,178,-0.75,-56.25,PLS_lowprec,0.758387506008148,0.339792799949646,3.32610728740692,0.330404797196388,0.639696109294891,2.3560063958168,2.68641119301319
222,206,13.25,-68.75,PLS_lowprec,0.946306002140045,0.388945597410202,3.6218535900116,0.330398499965668,0.642007595300674,2.6494472026825,2.97984570264817
258,193,6.75,-50.75,PLS_lowprec,0.845238792896271,0.372471004724503,3.54500691890717,0.330346196889877,0.625927197933197,2.58873391151428,2.91908010840416
247,187,3.75,-56.25,PLS_lowprec,0.82631918489933,0.337293899059296,4.32871313095093,0.330071398615837,0.600264605879784,3.39837718009949,3.72844857871533
244,199,9.75,-57.75,PLS_lowprec,0.914435303211212,0.388250598311424,3.68020040988922,0.330040702223778,0.634545600414276,2.71561353206635,3.04565423429013
249,201,10.75,-55.25,PLS_lowprec,0.876351696252823,0.384713506698608,3.62284080982208,0.329537597298622,0.619737702608109,2.6735652923584,3.00310288965702
259,191,5.75,-50.25,PLS_lowprec,0.837717604637146,0.370465299487114,3.52014276981354,0.329391494393349,0.605119705200195,2.58563148975372,2.91502298414707
244,189,4.75,-57.75,PLS_lowprec,0.905632400512695,0.368052998185158,3.49573676586151,0.329273697733879,0.634322994947433,2.53214008808136,2.86141378581524
251,178,-0.75,-54.25,PLS_lowprec,0.795266705751419,0.342213901877403,3.32166230678558,0.329066702723503,0.649958902597427,2.34263654947281,2.67170325219631
242,191,5.75,-58.75,PLS_lowprec,0.913051402568817,0.375408801436424,3.57979516983032,0.328950297832489,0.63085058927536,2.61999468803406,2.94894498586655
242,185,2.75,-58.75,PLS_lowprec,0.735384607315063,0.282929397374392,5.13230373859406,0.328823497891426,0.585446500778198,4.21803290843964,4.54685640633107
251,205,12.75,-54.25,PLS_lowprec,0.295362994074821,0.076049001887441,5.60674458742142,0.328331500291824,0.432761505246162,4.84564638137817,5.17397788166999
250,201,10.75,-54.75,PLS_lowprec,0.854801911115646,0.373836100101471,4.08349323272705,0.328213503956795,0.612249302864075,3.14303050041199,3.47124400436878
237,199,9.75,-61.25,PLS_lowprec,0.903981691598892,0.378681895136833,3.5491916179657,0.32802050113678,0.636153209209442,2.5850182056427,2.91303870677948
234,194,7.25,-62.75,PLS_lowprec,0.960899305343628,0.374651801586151,3.57613518238068,0.327823600172996,0.641228199005127,2.6070830821991,2.9349066823721
232,192,6.25,-63.75,PLS_lowprec,0.954201006889343,0.37537650167942,3.58529491424561,0.327493596076965,0.645552504062653,2.61224899291992,2.93974258899688
243,188,4.25,-58.25,PLS_lowprec,0.882649689912796,0.365425503253937,3.47523951530457,0.326920899748802,0.645883494615555,2.50243458747864,2.82935548722744
240,183,1.75,-59.75,PLS_lowprec,0.893911105394363,0.355631795525551,3.37620522975922,0.326701298356056,0.650015091896057,2.39948889017105,2.72619018852711
246,201,10.75,-56.75,PLS_lowprec,0.879847890138626,0.375497499108315,4.28876042366028,0.326644495129585,0.624758693575859,3.33735754489899,3.66400204002857
232,199,9.75,-63.75,PLS_lowprec,0.885757398605347,0.373366901278496,3.58153259754181,0.326576197147369,0.630735689401627,2.62422082424164,2.95079702138901
240,201,10.75,-59.75,PLS_lowprec,0.818497705459595,0.370645403862,3.54138247966766,0.326567500829697,0.610561805963516,2.60425319671631,2.93082069754601
255,201,10.75,-52.25,PLS_lowprec,0.899460089206696,0.380118897557259,4.18726873397827,0.32651150226593,0.617755895853043,3.24300129413605,3.56951279640198
242,186,3.25,-58.75,PLS_lowprec,0.881128090620041,0.34988019913435,4.09177401065826,0.326394599676132,0.631836998462677,3.13354246616364,3.45993706583977
243,173,-3.25,-58.25,PLS_lowprec,0.686913207173347,0.310073199868202,3.970325922966,0.326016503572464,0.624654698371887,3.01965425014496,3.34567075371742
212,203,11.75,-73.75,PLS_lowprec,0.787863200902939,0.367705601453781,3.4158411026001,0.325853899121284,0.62678969502449,2.46319727897644,2.78905117809772
231,178,-0.75,-64.25,PLS_lowprec,0.811770701408386,0.334861099720001,3.20130987167358,0.325453600287437,0.663852804899216,2.21200337409973,2.53745697438717
244,202,11.25,-57.75,PLS_lowprec,0.887511295080185,0.380769598484039,3.54753930568695,0.325358897447586,0.627138602733612,2.59504177570343,2.92040067315102
240,182,1.25,-59.75,PLS_lowprec,0.883542901277542,0.351485097408295,3.34711990356445,0.325124302506447,0.64537650346756,2.37661890983582,2.70174321234227
241,182,1.25,-59.25,PLS_lowprec,0.866259402036667,0.344943398237228,3.94680256843567,0.325092202425003,0.628122702240944,2.99358744621277,3.31867964863777
249,183,1.75,-55.25,PLS_lowprec,0.834721100330353,0.349404299259186,3.32954561710358,0.324765601754189,0.629444694519043,2.3753350019455,2.70010060369969
239,202,11.25,-60.25,PLS_lowprec,0.848983800411224,0.372551599144936,3.50759780406952,0.324409800767899,0.619463807344437,2.56372411251068,2.88813391327858
234,166,-6.75,-62.75,PLS_lowprec,0.762393295764923,0.325146898627281,3.12799746990204,0.324235099554062,0.726343804597855,2.07741881608963,2.40165391564369
232,175,-2.25,-63.75,PLS_lowprec,0.76536740064621,0.330960097908974,3.10619285106659,0.324083000421524,0.695817494392395,2.08629199266434,2.41037499308586
228,165,-7.25,-65.75,PLS_lowprec,0.742131906747818,0.318167901039124,2.98544492721558,0.323377794027328,0.697450196743011,1.96461691856384,2.28799471259117
234,178,-0.75,-62.75,PLS_lowprec,0.774130600690842,0.329805302619934,3.19170684814453,0.323024898767471,0.658077394962311,2.21060450077057,2.53362939953804
242,183,1.75,-58.75,PLS_lowprec,0.878249299526215,0.352641397714615,3.4254054069519,0.322964897751808,0.646576702594757,2.45586388111114,2.77882877886295
245,201,10.75,-57.25,PLS_lowprec,0.896156603097916,0.380018094182014,3.54351348876953,0.322627201676369,0.640993988513947,2.5798919916153,2.90251919329167
241,199,9.75,-59.25,PLS_lowprec,0.811993199586868,0.364591696858406,3.47852625846863,0.322512197494507,0.613371294736862,2.54264290332794,2.86515510082245
229,181,0.75,-65.25,PLS_lowprec,0.821970796585083,0.33290039896965,3.20572807788849,0.322497403621674,0.653161090612411,2.23006948232651,2.55256688594818
222,198,9.25,-68.75,PLS_lowprec,0.021591000258923,1.29999998534913E-05,10.3202266693115,0.322365999221802,0.204758003354073,9.79310417175293,10.1154701709747
241,183,1.75,-59.25,PLS_lowprec,0.860786706209183,0.340960600972176,3.82918879985809,0.322299298644066,0.633903795480728,2.87298549413681,3.19528479278088
232,193,6.75,-63.75,PLS_lowprec,0.934759002923965,0.364769294857979,3.46742467880249,0.322166696190834,0.647376102209091,2.49788224697113,2.82004894316196
244,206,13.25,-57.75,PLS_lowprec,0.043949998915196,0.000769999984186,12.05797290802,0.321747004985809,0.304508000612259,11.4317197799683,11.7534667849541
243,199,9.75,-58.25,PLS_lowprec,0.873476701974869,0.367424702644348,3.61751866340637,0.321413198113441,0.632037299871445,2.6640686750412,2.98548187315464
