"","ny","nx","lat","lon","clima","area_m2","gpp","ra","npp","rc","et","cue","cmass","cleaf","cfroot","cawood","tleaf_cwm","twood_cwm","troot_cwm","aleaf_cwm","awood_cwm","aroot_cwm","PC1","PC2","PC3","PC4","PC5","PC6"
"592",182,232,1.25,-63.75,"lowprec",3090332400,0.977286,1.185354,0.505232,66.407524,4.308177,0.181769,8.920052,0.449099,0.530267,7.940686,2.936973,28.109182,2.936973,30.315138,32.794044,36.260548,5.18282834062362,-1.42076863251199,3.20430944600325e-06,3.97952299557858e-07,-8.06471840766876e-07,3.93201753865227e-15
"593",182,233,1.25,-63.25,"lowprec",3090332400,1.125697,1.347141,0.576663,67.522224,4.33769,0.187181,9.245237,0.508757,0.604242,8.132238,2.920734,27.622044,2.920734,30.396324,32.225716,36.5853,5.25934488819908,-0.803256345308683,-6.21170825443329e-06,-1.3467116810606e-06,-9.12997720710351e-07,3.54573277113797e-15
"594",182,234,1.25,-62.75,"lowprec",3090332400,1.145636,1.371545,0.586245,68.360054,4.353918,0.188088,9.267439,0.515784,0.613164,8.13849,2.918389,27.551662,2.918389,30.408058,32.143604,36.632225,5.27040661806446,-0.71403889869056,2.30198482464861e-06,2.10307669301635e-06,-7.51635641636772e-07,3.34686405209636e-15
"595",182,242,1.25,-58.75,"lowprec",3090332400,0.737581,0.903101,0.374539,67.97306,4.706705,0.173841,8.250951,0.326261,0.380637,7.544053,3,30,3,30,35,35,4.88580310967972,-3.81763245455914,-9.15057013495257e-09,-6.02660203963268e-08,8.37992852539826e-09,4.48301712435333e-15
"596",182,243,1.25,-58.25,"lowprec",3090332400,1.430068,1.653504,0.708381,70.823105,4.728644,0.192448,9.756785,0.598857,0.714005,8.443924,2.908678,27.26034,2.908678,30.456612,31.80373,36.826443,5.3161687163937,-0.344748511178919,2.89975069533988e-06,-1.19579514423762e-06,-5.34774408159078e-08,3.61506129835609e-15
"597",182,244,1.25,-57.75,"lowprec",3090332400,1.479685,1.507644,0.768399,79.750015,4.704406,0.221021,11.126772,0.577807,0.605716,9.943249,2.453122,28.360003,2.453122,32.73439,33.08667,33.63228,-0.323394546557104,-0.352558606443624,1.69018944611021e-06,-3.28663864898604e-06,-1.90472665227877e-07,-1.14517159156058e-16
"598",182,245,1.25,-57.25,"lowprec",3090332400,1.672543,1.679053,0.866018,81.412735,4.804275,0.226285,11.862206,0.648382,0.673682,10.540141,2.444596,28.341518,2.444596,32.777023,33.0651,33.60505,-0.408345466981559,-0.306849503671422,2.95704748146108e-06,8.40035616594959e-07,-2.07546997748557e-06,-2.21292002912467e-16
"599",182,246,1.25,-56.75,"lowprec",3090332400,1.620657,1.638441,0.841856,83.93841,4.901258,0.224249,11.706867,0.630922,0.657716,10.41823,2.447628,28.340378,2.447628,32.761864,33.063774,33.62116,-0.37406999173398,-0.314051422500275,4.40546753195659e-06,2.6275485195959e-07,-2.03536742330972e-07,-1.43150627790643e-16
"600",182,247,1.25,-56.25,"lowprec",3090332400,1.870071,1.80962,0.938478,87.004845,4.984924,0.235332,12.159037,0.6977,0.72454,10.736797,2.442574,28.279503,2.442574,32.787125,32.992752,33.646614,-0.398099126582164,-0.228369291715799,-6.26160463146341e-06,8.77832042861515e-07,-6.30158258478966e-07,-2.04742088399078e-16
"601",182,248,1.25,-55.75,"lowprec",3090332400,1.59407,1.596832,0.824265,89.577126,5.074315,0.22759,11.109902,0.614543,0.644863,9.850496,2.452412,28.271866,2.452412,32.737938,32.983845,33.70217,-0.284806327874544,-0.247110702839677,-2.39614750606465e-06,8.12329824795288e-08,6.55873751091024e-07,-8.868358172208e-17
"602",182,255,1.25,-52.25,"lowprec",3090332400,1.936831,1.779809,0.927378,86.889015,4.567951,0.246297,11.757546,0.705391,0.730476,10.32168,2.437978,28.212135,2.437978,32.810112,32.914158,33.67978,-0.413624050903777,-0.136349419529407,2.75528523432933e-06,-9.62333920578873e-07,1.77179382726197e-07,-2.04648645188014e-16
"603",182,256,1.25,-51.75,"lowprec",3090332400,2.222841,1.97905,1.035836,86.794106,4.553812,0.258801,12.709573,0.783624,0.807477,11.118472,2.432477,28.202435,2.432477,32.837616,32.90284,33.660355,-0.469607252908578,-0.109472789512315,6.02343905295455e-07,9.34911831451668e-07,-3.83842068285394e-07,-2.71234349220039e-16
"604",182,257,1.25,-51.25,"lowprec",3090332400,1.493227,1.436292,0.718634,86.98981,4.609106,0.238808,10.482379,0.540864,0.576868,9.364647,2.466186,28.268106,2.466186,32.66907,32.979458,33.774174,-0.12984156919253,-0.281486613346489,-2.36270094537694e-07,3.4462709093408e-07,4.82128257253776e-07,2.16527799199576e-17
"605",182,258,1.25,-50.75,"lowprec",3090332400,1.30236,1.47656,0.631708,81.5207,4.802732,0.202248,9.435896,0.525011,0.627453,8.283432,2.90838,27.251385,2.90838,30.458103,31.793282,36.832413,5.31757954675232,-0.333398483865004,3.08750440969341e-06,6.19377216848349e-07,-2.44750857046616e-07,3.61142651292933e-15
"606",182,259,1.25,-50.25,"lowprec",3090332400,2.214094,2.009998,1.05287,87.01843,4.796516,0.255771,13.206428,0.779951,0.806783,11.619694,2.437151,28.249973,2.437151,32.814247,32.958305,33.64411,-0.442763004597326,-0.178435165861819,2.0505973668955e-06,3.57665161793141e-07,1.48811192396056e-06,-1.85833211928867e-16
"607",182,260,1.25,-49.75,"lowprec",3090332400,2.962666,2.487173,1.315434,84.902214,4.808217,0.27746,15.008676,0.978159,0.998251,13.032265,2.431201,28.226007,2.431201,32.843994,32.930344,33.634327,-0.496209782562571,-0.133550413375123,-2.42426210431135e-06,2.2970364675079e-06,1.26965626015899e-06,-2.18510065972704e-16
"608",182,261,1.25,-49.25,"lowprec",3090332400,2.931239,2.464248,1.318575,84.587944,4.827268,0.278234,14.540307,0.968308,0.983368,12.588631,2.415255,28.18937,2.415255,32.92372,32.887596,33.585136,-0.653991649995466,-0.0456373850280398,-4.49867747830124e-06,-2.44555540673819e-06,-1.13459033370625e-06,-4.47691072641979e-16
"609",182,262,1.25,-48.75,"lowprec",3090332400,2.791323,2.410247,1.252756,86.29714,4.861482,0.269402,14.119925,0.937665,0.960469,12.22179,2.434302,28.193436,2.434302,32.82849,32.89234,33.676983,-0.444590281139804,-0.10404840227302,6.2901347495925e-07,-1.27896280133211e-06,-9.98110474119754e-07,-2.89892541147258e-16
"610",182,263,1.25,-48.25,"lowprec",3090332400,2.930977,2.447988,1.314139,88.54308,4.894363,0.279001,15.152769,0.966349,0.98286,13.20356,2.418691,28.24121,2.418691,32.906544,32.94808,33.559116,-0.643167798973697,-0.116161997150518,-5.781186068754e-08,-2.16456647200713e-06,7.28853946493566e-07,-3.81213677054826e-16
"611",182,264,1.25,-47.75,"lowprec",3090332400,2.746503,2.372895,1.263451,91.496254,4.925682,0.269954,14.393372,0.939696,0.962817,12.490858,2.433285,28.19843,2.433285,32.833572,32.898167,33.66773,-0.458519517798607,-0.107048977719256,-4.19775801338562e-06,1.31985326329298e-06,-5.60963500613638e-07,-2.96776463246118e-16
"612",182,265,1.25,-47.25,"lowprec",3090332400,2.756334,2.407789,1.304222,87.17298,4.946978,0.271249,14.325539,0.966392,0.986282,12.372866,2.419678,28.141663,2.419678,32.90161,32.83194,33.647007,-0.579713868479667,-0.00209623280988641,7.84255099459119e-07,-1.57832608768671e-06,-1.36185558066715e-07,-3.9820461356508e-16
"613",182,266,1.25,-46.75,"lowprec",3090332400,2.616857,2.351012,1.268473,82.60786,4.995584,0.264891,13.699862,0.938917,0.959392,11.801552,2.420176,28.112755,2.420176,32.89912,32.798214,33.67358,-0.558941726844478,0.0304304034209646,-1.32543315041478e-06,2.4010811300601e-06,-7.66693166592836e-09,-3.56440447336585e-16
"614",182,267,1.25,-46.25,"lowprec",3090332400,2.355637,2.19233,1.171476,80.413315,5.107965,0.251622,12.79595,0.867292,0.891658,11.036999,2.426805,28.096077,2.426805,32.86598,32.77876,33.72063,-0.476522442043866,0.0313396664389358,6.08567103761726e-06,-7.50744472810538e-07,1.57447171789029e-06,-2.67994643871556e-16
"615",182,268,1.25,-45.75,"lowprec",3090332400,2.80496,2.519605,1.353339,84.19259,5.338389,0.264622,14.194949,1.003047,1.024383,12.167519,2.418433,28.07219,2.418433,32.907833,32.75089,33.698673,-0.556907940721688,0.0829523506650029,-1.9585651039461e-06,-7.45781576855231e-07,7.86818516416987e-07,-3.38040733110402e-16
"616",183,204,1.75,-77.75,"lowprec",3089626400,5.829663,3.629469,2.200194,89.25236,5.092311,0.367172,22.682081,1.707167,1.717108,19.257805,2.400501,28.044472,2.400501,32.997494,32.71855,33.63211,-0.74145736577385,0.165987302146132,-1.62717592799844e-06,8.03543429989118e-07,-2.85553964039613e-07,-5.61963814921594e-16
"617",183,205,1.75,-77.25,"lowprec",3089626400,5.376571,3.399556,1.977015,102.80135,4.831587,0.357936,20.76565,1.532754,1.538645,17.69425,2.399364,28.080772,2.399364,33.003178,32.7609,33.596184,-0.773223211069461,0.126584052565796,8.7654612040966e-08,-4.5988112566675e-06,-4.47979877435042e-07,-5.66258529454734e-16
"618",183,206,1.75,-76.75,"lowprec",3089626400,4.986531,3.172376,1.814156,78.774086,4.187971,0.354457,19.324728,1.402671,1.406676,16.515379,2.399358,28.110474,2.399358,33.003212,32.795555,33.571392,-0.78895833886314,0.0917350982136959,1.26351313138595e-06,1.84475519701688e-06,9.80170102234633e-07,-4.54754794041945e-16
"619",183,207,1.75,-76.25,"lowprec",3089626400,4.643988,2.966349,1.677639,71.709724,3.905389,0.352443,18.042381,1.300282,1.306835,15.435266,2.403474,28.110756,2.403474,32.982628,32.795883,33.591736,-0.743389793655223,0.0798116824629885,-3.14050038840996e-06,1.48444503511591e-06,5.4126519215443e-07,-5.25917945843994e-16
"620",183,208,1.75,-75.75,"lowprec",3089626400,3.387145,2.358352,1.222805,74.01265,3.835338,0.304497,14.517828,1.01012,1.082651,12.425056,2.468798,27.800766,2.468798,32.65601,32.434227,34.17669,0.145603842783684,0.259704518826384,1.46291065882681e-06,-2.85310089928603e-06,-9.63918405688831e-08,6.32972342567847e-19
"621",183,209,1.75,-75.25,"lowprec",3089626400,4.442104,2.85263,1.589474,73.31965,3.813361,0.34828,17.21533,1.240502,1.249392,14.725437,2.406362,28.098093,2.406362,32.968185,32.78111,33.616726,-0.704635501651974,0.0865401200437395,-6.83013032819202e-06,1.93939977138902e-06,8.30047045084249e-07,-4.11466080584801e-16
"622",183,210,1.75,-74.75,"lowprec",3089626400,4.5361,2.91221,1.623891,75.814674,3.810892,0.34831,17.557604,1.256579,1.258482,15.042542,2.398653,28.135727,2.398653,33.006733,32.825016,33.54683,-0.810099600257272,0.0640807640685441,-6.60762053489306e-07,-3.19371702878213e-06,4.69330589610711e-07,-5.18781822870623e-16
"623",183,211,1.75,-74.25,"lowprec",3089626400,4.589269,2.943137,1.646131,75.05033,3.84701,0.348558,17.770157,1.274224,1.276346,15.219587,2.398689,28.132057,2.398689,33.00655,32.820736,33.550056,-0.807767103881446,0.0682821235500821,-7.18324895676581e-06,2.60028120341316e-06,1.48531487094254e-06,-5.33780929797557e-16
"624",183,212,1.75,-73.75,"lowprec",3089626400,3.98807,2.577076,1.413964,74.15217,3.898411,0.333138,14.732787,1.119994,1.148355,12.464437,2.447714,27.812954,2.447714,32.761425,32.44845,34.061108,-0.0949948053084365,0.304770803047625,-4.72162044081945e-06,-2.03978716343395e-06,1.73352486720359e-06,-9.97666169057864e-17
"625",183,215,1.75,-72.25,"lowprec",3089626400,1.559299,1.596563,0.70762,62.909138,4.139872,0.217198,10.181031,0.623447,0.74822,8.809365,2.896924,26.907717,2.896924,30.515379,31.392336,37.06152,5.37156244620395,0.102245469735624,-1.80590094511768e-06,1.18055772824199e-06,-1.78525659783046e-07,3.31291198764318e-15
"626",183,216,1.75,-71.75,"lowprec",3089626400,4.590459,2.897279,1.693181,69.50371,4.092638,0.372866,15.697229,1.257008,1.355967,13.084253,2.487307,27.821737,2.487307,32.563465,32.458694,34.25175,0.340115453595472,0.182961941966608,-1.20463618953626e-06,2.17650449518825e-06,4.62907953389241e-07,1.73392670669583e-16
"627",183,217,1.75,-71.25,"lowprec",3089626400,4.909198,3.13767,1.771528,67.533195,4.101116,0.350562,18.896116,1.372408,1.376144,16.147566,2.398937,28.106846,2.398937,33.00531,32.79132,33.57231,-0.791716664907329,0.0971779955390857,-6.08288934521306e-06,5.35503998394526e-07,-8.75075316019922e-08,-5.39294740358863e-16
"628",183,218,1.75,-70.75,"lowprec",3089626400,4.933799,3.151893,1.781906,66.93932,4.114003,0.35087,18.997774,1.379672,1.383168,16.234932,2.398714,28.10863,2.398714,33.006424,32.7934,33.56971,-0.795132829715248,0.0957127393581378,-6.72832577588989e-06,-4.10357101271464e-07,-7.40175162201526e-07,-5.7072240232146e-16
"629",183,219,1.75,-70.25,"lowprec",3089626400,4.943533,3.155993,1.78754,67.08184,4.117655,0.351346,19.056414,1.384061,1.38775,16.284603,2.398843,28.10775,2.398843,33.005783,32.792377,33.571087,-0.793239376022211,0.0963816321450964,-2.72685784039051e-06,7.00697517924675e-07,9.9145786450032e-07,-5.1079347805894e-16
"630",183,220,1.75,-69.75,"lowprec",3089626400,4.972003,3.167673,1.804329,66.21155,4.119825,0.352449,19.23113,1.397033,1.400922,16.433174,2.398999,28.107395,2.398999,33.005005,32.79196,33.572166,-0.791319406414373,0.0963615802231257,-9.63170091183851e-08,8.37023557409555e-08,-4.00212019691093e-07,-5.9479854287929e-16
"631",183,221,1.75,-69.25,"lowprec",3089626400,4.97643,3.170388,1.806043,66.40073,4.126859,0.352788,19.241402,1.396609,1.400681,16.444113,2.399169,28.10812,2.399169,33.00415,32.79281,33.572407,-0.789812549735441,0.0950274194873165,-6.07176685139821e-06,5.0245348154343e-07,1.65542729577833e-06,-4.44783012243853e-16
"632",183,222,1.75,-68.75,"lowprec",3089626400,4.996193,3.181015,1.815178,66.43222,4.137256,0.353037,19.327997,1.403682,1.407748,16.516567,2.399131,28.107676,2.399131,33.00434,32.79229,33.572594,-0.789997848052611,0.0956583441499439,-4.1871156389317e-06,-3.04565631953357e-06,5.89595521344535e-07,-5.62138867264396e-16
"633",183,223,1.75,-68.25,"lowprec",3089626400,5.009457,3.190124,1.819333,66.168144,4.153133,0.353416,19.352222,1.405117,1.409412,16.537693,2.399309,28.107342,2.399309,33.003456,32.7919,33.57376,-0.787849266306823,0.0955502669495739,1.05756093900233e-06,6.89214301741181e-08,4.59257800119323e-07,-5.43347255773722e-16
"634",183,224,1.75,-67.75,"lowprec",3089626400,1.792327,1.537877,0.80471,68.35923,4.17167,0.241475,11.710856,0.641285,0.682055,10.387516,2.461056,28.154575,2.461056,32.694717,32.847004,33.84314,-0.126948413345171,-0.13377992024261,-1.30047922659166e-06,-4.14652742260213e-06,-1.81693160963229e-07,-5.59130658530474e-17
"635",183,225,1.75,-67.25,"lowprec",3089626400,1.625068,1.467143,0.761915,68.58922,4.195365,0.234574,11.415617,0.611003,0.652228,10.152387,2.464764,28.174305,2.464764,32.676178,32.870026,33.84523,-0.0961726336296918,-0.167384139276935,-2.40149332589312e-06,8.57333974368935e-08,1.68699187289619e-06,4.63757497279642e-17
"636",183,226,1.75,-66.75,"lowprec",3089626400,1.839822,1.612906,0.849165,68.76702,4.186751,0.242998,12.020354,0.676493,0.714051,10.62981,2.45488,28.166073,2.45488,32.7256,32.860416,33.802677,-0.201608211062251,-0.129881642210426,1.02691764451712e-06,-2.02629380446906e-06,-1.25942378306635e-06,-1.29705902242196e-16
"637",183,227,1.75,-66.25,"lowprec",3089626400,1.327145,1.261064,0.631712,69.99583,4.189229,0.224648,10.475519,0.51388,0.560137,9.401503,2.480555,28.184673,2.480555,32.59722,32.88212,33.915546,0.0737478349202958,-0.224023812277946,-5.31670145964211e-06,-9.11101674501424e-07,7.40183731514753e-07,1.35987827410086e-16
"638",183,228,1.75,-65.75,"lowprec",3089626400,1.494892,1.620764,0.709613,63.76029,4.27117,0.198554,10.152746,0.624394,0.747724,8.780627,2.900475,27.014263,2.900475,30.497622,31.51664,36.99049,5.35482186871877,-0.0328139854353242,-2.75916872627402e-06,-1.35837205239575e-06,-7.77948916882987e-08,3.59142253995153e-15
"639",183,229,1.75,-65.25,"lowprec",3089626400,1.737375,1.546703,0.798829,71.485,4.202925,0.238939,11.470416,0.633036,0.66823,10.169149,2.455554,28.19749,2.455554,32.722233,32.89707,33.77986,-0.210692893054817,-0.168656978826059,2.25465054855267e-06,2.15789698601587e-06,-7.64142338230498e-07,-1.00054660165024e-16
"640",183,230,1.75,-64.75,"lowprec",3089626400,4.856107,3.132911,1.723197,71.71949,4.231526,0.345351,18.280853,1.331863,1.338421,15.610571,2.400827,28.085295,2.400827,32.995865,32.76618,33.599716,-0.759365560108625,0.117150482041516,-1.729999326891e-06,3.15435205891501e-06,1.28445132346108e-06,-4.60546893347408e-16
"641",183,231,1.75,-64.25,"lowprec",3089626400,4.895665,3.161298,1.734367,72.70074,4.251853,0.343933,18.344175,1.339158,1.343909,15.661108,2.399243,28.091343,2.399243,33.003788,32.77323,33.586758,-0.780148235200436,0.114516239884143,1.18958715444872e-06,4.17004978486846e-06,-1.57279698279056e-06,-5.81189877883508e-16
"642",183,232,1.75,-63.75,"lowprec",3089626400,1.341742,1.339509,0.673277,74.43032,4.260526,0.2248,10.491429,0.537338,0.573477,9.380615,2.465427,28.24333,2.465427,32.672867,32.950554,33.791027,-0.125207833517268,-0.25026765917505,2.31106431542588e-06,-1.29018676464643e-07,1.07688757473466e-06,3.20634795859444e-17
"643",183,233,1.75,-63.25,"lowprec",3089626400,1.46218,1.65837,0.713414,67.97626,4.341537,0.199333,9.990419,0.625394,0.747232,8.617792,2.903776,27.113295,2.903776,30.481117,31.632175,36.92447,5.3392652738413,-0.158348590807465,-2.51996631028817e-06,-1.80242624714388e-06,-1.20190909259216e-06,3.4062861391576e-15
"644",183,234,1.75,-62.75,"lowprec",3089626400,1.309146,1.301312,0.646992,76.30588,4.276349,0.225155,10.256526,0.514737,0.55215,9.189638,2.469275,28.244516,2.469275,32.65363,32.951935,33.809277,-0.0830969945337499,-0.262494964673732,4.50144421598048e-06,2.25146199447912e-06,-1.50678358140036e-07,3.07962187362444e-17
"645",183,235,1.75,-62.25,"lowprec",3089626400,0.862908,1.075862,0.450546,67.57532,4.382462,0.178643,8.988042,0.40193,0.468919,8.117193,3,30,3,30,35,35,4.88580310967972,-3.81763245455914,-9.15057013495257e-09,-6.02660203963268e-08,8.37992852539826e-09,4.48301712435333e-15
"646",183,237,1.75,-61.25,"lowprec",3089626400,0.646058,0.861618,0.354858,68.150116,4.493286,0.165501,8.360469,0.315796,0.368428,7.676245,3,30,3,30,35,35,4.88580310967972,-3.81763245455914,-9.15057013495257e-09,-6.02660203963268e-08,8.37992852539826e-09,4.48301712435333e-15
"647",183,244,1.75,-57.75,"lowprec",3089626400,0.864906,1.073578,0.449206,68.46296,4.825183,0.17561,8.228893,0.38516,0.449354,7.394379,3,30,3,30,35,35,4.88580310967972,-3.81763245455914,-9.15057013495257e-09,-6.02660203963268e-08,8.37992852539826e-09,4.48301712435333e-15
"648",183,245,1.75,-57.25,"lowprec",3089626400,1.647952,1.637704,0.837967,80.40563,4.757097,0.229473,11.002509,0.622859,0.651325,9.728325,2.448953,28.261183,2.448953,32.755234,32.97138,33.69378,-0.317590608475282,-0.224828659566771,-8.14224215314741e-07,-7.30073681731724e-07,-9.59317452463651e-08,-1.30897863166937e-16
"649",183,246,1.75,-56.75,"lowprec",3089626400,2.025293,1.913533,0.997147,83.039856,4.841607,0.244639,12.034027,0.732819,0.756818,10.544391,2.435583,28.231089,2.435583,32.822086,32.93627,33.652,-0.450221842758023,-0.151854769284297,-1.36946129089544e-06,4.65286674564136e-06,-1.05176848364322e-07,-2.46125757956247e-16
"650",183,247,1.75,-56.25,"lowprec",3089626400,1.899327,1.821912,0.945706,87.22483,4.91224,0.239943,11.614874,0.697867,0.724325,10.192682,2.440582,28.221252,2.440582,32.79709,32.924797,33.685196,-0.389511056807751,-0.154387317301516,-9.17327416680158e-07,1.62134849393536e-06,1.47388156896116e-06,-1.54089629004459e-16
"651",183,248,1.75,-55.75,"lowprec",3089626400,1.342534,1.38967,0.699334,94.27436,4.974961,0.218197,9.904189,0.526356,0.561352,8.816481,2.466459,28.238642,2.466459,32.667706,32.945084,33.8001,-0.111270853715255,-0.247669620098216,3.14749429422556e-06,-3.87193829569366e-06,6.51040942138519e-07,1.69292942874261e-17
"652",183,254,1.75,-52.75,"lowprec",3089626400,0.906655,1.090169,0.460768,78.67274,4.587603,0.177599,7.473759,0.398356,0.473585,6.601818,2.919925,27.597734,2.919925,30.40038,32.197357,36.601517,5.26317261215136,-0.772440913703691,6.16737525804822e-06,-8.60302135308189e-07,2.38396764745685e-07,3.60614807510711e-15
"653",183,255,1.75,-52.25,"lowprec",3089626400,1.954766,1.80382,0.940963,87.256836,4.432187,0.247504,11.541555,0.710238,0.732852,10.098466,2.433943,28.20144,2.433943,32.830284,32.90168,33.668518,-0.452797732025197,-0.112433253289625,-1.43385199283252e-07,-1.99639309816924e-06,-5.79597532485848e-08,-2.49087057574798e-16
