nx,ny,lat,lon,approach,clima,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
206,191,5.75,-76.75,plsnclim,nclim,3.488782787323,23.1326942443848,4.00265407562256,0.283961197733879,0.277619597315788,0.438419300317764
206,192,6.25,-76.75,plsnclim,nclim,6.069167137146,25.8743877410889,4.70444488525391,0.291364014148712,0.233987003564835,0.474649012088776
206,194,7.25,-76.75,plsnclim,nclim,4.02803010940552,22.4347926139832,4.74178533554077,0.275130999088287,0.238270300626755,0.486598905920982
206,195,7.75,-76.75,plsnclim,nclim,2.57346241474152,24.839736366272,2.78187460899353,0.308395701646805,0.343295499682426,0.348308697342873
206,196,8.25,-76.75,plsnclim,nclim,2.27280411720276,25.4960544586182,2.35714750289917,0.311489298939705,0.361464396119118,0.327046102285385
206,197,8.75,-76.75,plsnclim,nclim,2.27449011802673,25.8352098464966,2.26934814453125,0.328648400306702,0.350382494926453,0.320969101786613
206,198,9.25,-76.75,plsnclim,nclim,3.60330240726471,23.2712055206299,4.10820212364197,0.288944202661514,0.270247402787209,0.44080850481987
207,175,-2.25,-76.25,plsnclim,nclim,2.68565268516541,25.1055204391479,2.41118249893188,0.33156710267067,0.343811401724815,0.324621799588203
207,176,-1.75,-76.25,plsnclim,nclim,2.241557097435,26.0541618347168,2.12720539569855,0.333315092325211,0.353982305526733,0.312702599167824
207,177,-1.25,-76.25,plsnclim,nclim,2.1544145822525,26.3320640563965,2.01384270191193,0.330308997631073,0.361949297785759,0.307741901278496
207,178,-0.75,-76.25,plsnclim,nclim,2.15437467098236,26.3821796417236,2.01943420171738,0.333878800272942,0.358345600962639,0.307775300741196
207,179,-0.25,-76.25,plsnclim,nclim,2.16126911640167,26.3867004394531,2.03259819746017,0.334128201007843,0.357653501629829,0.308218103647232
207,180,0.25,-76.25,plsnclim,nclim,2.16931638717651,26.4286022186279,2.03165961503983,0.334364500641823,0.357633897662163,0.308001998066902
207,181,0.75,-76.25,plsnclim,nclim,2.173153424263,26.421209526062,2.03530002832413,0.334379208087921,0.357633906602859,0.307986500859261
207,182,1.25,-76.25,plsnclim,nclim,2.17647731304169,26.419016456604,2.03465206623077,0.334479400515556,0.357579299807549,0.307941499352455
207,183,1.75,-76.25,plsnclim,nclim,2.17206439971924,26.4302625656128,2.02680307626724,0.33443089723587,0.358001300692558,0.307567998766899
207,184,2.25,-76.25,plsnclim,nclim,2.17128381729126,26.4460115432739,2.0214684844017,0.3344132989645,0.358246803283691,0.307339802384377
207,185,2.75,-76.25,plsnclim,nclim,2.17275269031525,26.4369380950928,2.0231222987175,0.334162902832031,0.358433800935745,0.307402998209
207,186,3.25,-76.25,plsnclim,nclim,2.17915205955505,26.4312694549561,2.04470800161362,0.333138304948807,0.358431103825569,0.308430501818657
207,187,3.75,-76.25,plsnclim,nclim,2.18793656826019,26.4541013717651,2.06642001867294,0.332457301020622,0.357993504405022,0.309549102187157
207,188,4.25,-76.25,plsnclim,nclim,2.18211052417755,26.4466711044312,2.05031870603561,0.334180599451065,0.357276302576065,0.308542802929878
207,189,4.75,-76.25,plsnclim,nclim,2.17067749500275,26.3897457122803,2.06611220836639,0.334245401620865,0.356173199415207,0.309581598639488
207,190,5.25,-76.25,plsnclim,nclim,2.15849237442017,26.3049579620361,2.11029088497162,0.33311320245266,0.354714906215668,0.312172600626946
207,191,5.75,-76.25,plsnclim,nclim,2.15298626422882,26.2097131729126,2.17406105995178,0.329329100251198,0.35511049926281,0.315560704469681
207,192,6.25,-76.25,plsnclim,nclim,2.13648412227631,26.2293882369995,2.18129911422729,0.326150697469711,0.357357603311539,0.316492003202438
207,195,7.75,-76.25,plsnclim,nclim,2.14669208526611,26.1246480941772,2.21356699466705,0.320884904265404,0.360660097002983,0.318455204367638
207,196,8.25,-76.25,plsnclim,nclim,2.12465209960938,26.2706188201904,2.09110600948334,0.327221602201462,0.360334601998329,0.312443995475769
207,197,8.75,-76.25,plsnclim,nclim,2.1245964050293,26.2467004776001,2.07391573190689,0.327020302414894,0.361422398686409,0.311557003855705
207,198,9.25,-76.25,plsnclim,nclim,2.15456380844116,26.1365365982056,2.11416829824448,0.323476296663284,0.362690499424934,0.313832694292069
207,199,9.75,-76.25,plsnclim,nclim,3.59375894069672,23.0433834075928,4.11596662998199,0.287992602586746,0.268005895614624,0.444001400470734
208,175,-2.25,-75.75,plsnclim,nclim,2.29304401874542,25.7761810302734,2.39387063980103,0.318157497048378,0.360406395792961,0.321435898542404
208,176,-1.75,-75.75,plsnclim,nclim,2.17367539405823,26.2591316223145,2.04787331819534,0.328120499849319,0.362310802936554,0.309569102525711
208,177,-1.25,-75.75,plsnclim,nclim,2.15884704589844,26.3660890579224,2.03162540197372,0.332596600055695,0.358984899520874,0.308418801426887
208,178,-0.75,-75.75,plsnclim,nclim,2.16302030086517,26.4004898071289,2.03219071626663,0.333628898859024,0.35816770195961,0.308203700184822
208,179,-0.25,-75.75,plsnclim,nclim,2.17101256847382,26.4078611373901,2.04139991998672,0.333527600765228,0.358023399114609,0.308448696136475
208,180,0.25,-75.75,plsnclim,nclim,2.18049001693726,26.4172193527222,2.04396071434021,0.33418730199337,0.357665899395943,0.308147001266479
208,181,0.75,-75.75,plsnclim,nclim,2.18502428531647,26.4256980895996,2.04205238819122,0.334489700198174,0.3574736982584,0.308036902546883
208,182,1.25,-75.75,plsnclim,nclim,2.18588743209839,26.4240730285645,2.03919861316681,0.335077497363091,0.357039698958397,0.307882797718048
208,183,1.75,-75.75,plsnclim,nclim,2.1797425031662,26.4478797912598,2.03052620887756,0.335071796178818,0.357191702723503,0.307736402750015
208,184,2.25,-75.75,plsnclim,nclim,2.17732653617859,26.4416166305542,2.02795342206955,0.33522569835186,0.357243001461029,0.307531306147575
208,185,2.75,-75.75,plsnclim,nclim,2.17672729492188,26.4503126144409,2.02788571119308,0.334652498364449,0.357685104012489,0.30766270160675
208,186,3.25,-75.75,plsnclim,nclim,2.18025748729706,26.4352705001831,2.04472427368164,0.333588603138924,0.357919499278069,0.308491694927216
208,187,3.75,-75.75,plsnclim,nclim,2.18423843383789,26.4627025604248,2.05573529005051,0.333212494850159,0.357859197258949,0.308928203582764
208,188,4.25,-75.75,plsnclim,nclim,2.18261616230011,26.4597499847412,2.06095700263977,0.333322101831436,0.357539001107216,0.309138703346252
208,189,4.75,-75.75,plsnclim,nclim,2.17514929771423,26.4149744033813,2.09388749599457,0.332877099514008,0.356245198845863,0.310878002643585
208,190,5.25,-75.75,plsnclim,nclim,2.16743876934052,26.2741701126099,2.12535688877106,0.330463600158691,0.356593000888824,0.312943303585053
208,191,5.75,-75.75,plsnclim,nclim,2.15992066860199,26.2482288360596,2.15550131797791,0.331652700901031,0.354070404171944,0.314276602864265
208,192,6.25,-75.75,plsnclim,nclim,2.15458722114563,26.2166439056396,2.17591540813446,0.329958805441856,0.354407697916031,0.315633395314217
208,193,6.75,-75.75,plsnclim,nclim,2.16174070835114,26.1430145263672,2.2329648733139,0.321885302662849,0.359029597043991,0.319085097312927
208,194,7.25,-75.75,plsnclim,nclim,4.57456388473511,19.0423272132874,5.24426922798157,0.261859099566936,0.208773797750473,0.529367104172707
208,195,7.75,-75.75,plsnclim,nclim,2.18087680339813,26.0195907592773,2.26297972202301,0.318194901943207,0.360677397251129,0.321127697825432
208,196,8.25,-75.75,plsnclim,nclim,2.12460341453552,26.2914472579956,2.06638320684433,0.330890497565269,0.358308598399162,0.310800704360008
208,197,8.75,-75.75,plsnclim,nclim,2.12578353881836,26.2763540267944,2.04791551828384,0.330273005366325,0.359924301505089,0.309802702069283
208,198,9.25,-75.75,plsnclim,nclim,2.13361120223999,26.264178276062,2.05021411180496,0.328162702918053,0.361678197979927,0.3101586997509
208,199,9.75,-75.75,plsnclim,nclim,2.19797513484955,26.0448392868042,2.13785367012024,0.32452979683876,0.360707399249077,0.314762899279594
208,200,10.25,-75.75,plsnclim,nclim,2.3713595867157,25.6883642196655,2.35336706638336,0.33542640209198,0.340496698021889,0.324077001214027
208,201,10.75,-75.75,plsnclim,nclim,2.89135730266571,24.5404699325562,2.83735845088959,0.333449697494507,0.320762699842453,0.34578709602356
209,174,-2.75,-75.25,plsnclim,nclim,2.42238669395447,25.2959138870239,2.66238989830017,0.308749702572823,0.350616905093193,0.340633499622345
209,175,-2.25,-75.25,plsnclim,nclim,2.19098677635193,26.2462314605713,2.06468468904495,0.328171694278717,0.361679401993752,0.310148799419403
209,176,-1.75,-75.25,plsnclim,nclim,2.16375329494476,26.3868539810181,2.03535693883896,0.331502401828766,0.360054498910904,0.30844289958477
209,177,-1.25,-75.25,plsnclim,nclim,2.17319917678833,26.4258457183838,2.03583950996399,0.332876098155975,0.358895900845528,0.308228200674057
209,178,-0.75,-75.25,plsnclim,nclim,2.17864458560944,26.4372505187988,2.03390488624573,0.333398300409317,0.358594200015068,0.308008202910423
209,179,-0.25,-75.25,plsnclim,nclim,2.18325390815735,26.4392246246338,2.04152051210403,0.333635500073433,0.35830300450325,0.308061498403549
209,180,0.25,-75.25,plsnclim,nclim,2.19047358036041,26.4463968276978,2.04522788524628,0.334648695588112,0.357268396019936,0.308083200454712
209,181,0.75,-75.25,plsnclim,nclim,2.19445884227753,26.4545413970947,2.0414137840271,0.335986596345902,0.356086802482605,0.307926297187805
209,182,1.25,-75.25,plsnclim,nclim,2.19108312129974,26.4576620101929,2.03345971107483,0.335738798975944,0.356749397516251,0.307511600852013
209,183,1.75,-75.25,plsnclim,nclim,2.18330299854279,26.4456588745117,2.03110078573227,0.33540940284729,0.35696749985218,0.307622897624969
209,184,2.25,-75.25,plsnclim,nclim,2.1791216135025,26.4379354476929,2.02920088768005,0.335343301296234,0.357078802585602,0.307577902078629
209,185,2.75,-75.25,plsnclim,nclim,2.1783392906189,26.4325122833252,2.03139199018478,0.334831604361534,0.357416698336601,0.307751506567001
209,186,3.25,-75.25,plsnclim,nclim,2.17530481815338,26.4127523422241,2.02436442375183,0.332443502545357,0.359964001178741,0.30759280025959
209,187,3.75,-75.25,plsnclim,nclim,2.17239468097687,26.4503644943237,2.02248562574387,0.334643396735191,0.357912397384644,0.307444199919701
209,188,4.25,-75.25,plsnclim,nclim,2.17601618766785,26.4222309112549,2.03452419042587,0.335323503613472,0.356794294714928,0.307881996035576
209,189,4.75,-75.25,plsnclim,nclim,2.17552261352539,26.4021108627319,2.07635296583176,0.334346997737885,0.355746299028397,0.309906798601151
209,190,5.25,-75.25,plsnclim,nclim,2.17110047340393,26.2829179763794,2.11538248062134,0.331174007058144,0.356480804085732,0.312345099449158
209,191,5.75,-75.25,plsnclim,nclim,2.16113729476929,26.3035144805908,2.11522369384766,0.333516001701355,0.354173696041107,0.312310701608658
209,192,6.25,-75.25,plsnclim,nclim,2.15499887466431,26.2737735748291,2.12726743221283,0.332717502117157,0.354100805521011,0.313181501626968
209,193,6.75,-75.25,plsnclim,nclim,2.17274580001831,26.1721311569214,2.21164700984955,0.32721309363842,0.355364701151848,0.317421996593475
209,194,7.25,-75.25,plsnclim,nclim,2.41195919513702,24.7435785293579,2.57563109397888,0.310393097996712,0.351774898171425,0.337831902503967
209,195,7.75,-75.25,plsnclim,nclim,2.38063058853149,24.8675577163696,2.54388558864594,0.309534204006195,0.354903098940849,0.335562697052956
209,196,8.25,-75.25,plsnclim,nclim,2.13672199249268,26.2853012084961,2.10447400808334,0.330063501000404,0.35730120241642,0.312635305523872
209,197,8.75,-75.25,plsnclim,nclim,2.1307254076004,26.2762289047241,2.04745538234711,0.332254999876022,0.358198997378349,0.309545397758484
209,198,9.25,-75.25,plsnclim,nclim,2.13582317829132,26.2845602035522,2.04900531768799,0.328757199645042,0.361334502696991,0.309908202290535
209,199,9.75,-75.25,plsnclim,nclim,2.15075998306274,26.2583877563477,2.10163758993149,0.324234399199486,0.362861108779907,0.312904304265976
209,200,10.25,-75.25,plsnclim,nclim,2.15701079368591,26.209091758728,2.11709222793579,0.322645395994186,0.363649898767471,0.313704898953438
209,201,10.75,-75.25,plsnclim,nclim,2.22705917358398,25.8438007354736,2.23237931728363,0.316909703612328,0.363090595602989,0.319999900460243
209,202,11.25,-75.25,plsnclim,nclim,2.24009666442871,25.953849029541,2.20438091754913,0.328224301338196,0.354113399982452,0.31766240298748
209,203,11.75,-75.25,plsnclim,nclim,4.65840139389038,19.4438462257385,5.06309413909912,0.269233499467373,0.202098701894283,0.528667703270912
210,173,-3.25,-74.75,plsnclim,nclim,2.49569716453552,24.8586053848267,2.8171826839447,0.306089097261429,0.343391600251198,0.350519496202469
210,174,-2.75,-74.75,plsnclim,nclim,2.20668501853943,26.0761653900146,2.16240034103394,0.325014498829842,0.360368499159813,0.314617198705673
210,175,-2.25,-74.75,plsnclim,nclim,2.17354772090912,26.3936931610107,2.0749250292778,0.328894701600075,0.360626104474068,0.310479500889778
210,176,-1.75,-74.75,plsnclim,nclim,2.18051958084106,26.4119943618774,2.04907120466232,0.332033702731133,0.359236401319504,0.308729803562164
210,177,-1.25,-74.75,plsnclim,nclim,2.1858482837677,26.4414972305298,2.03683640956879,0.332802495360374,0.35928650200367,0.307910999655724
210,178,-0.75,-74.75,plsnclim,nclim,2.18925108909607,26.4543607711792,2.03411444425583,0.333393403887749,0.358945199847221,0.307661700248718
210,179,-0.25,-74.75,plsnclim,nclim,2.19337227344513,26.4731962203979,2.03760060071945,0.333401802182198,0.358818402886391,0.307780101895332
210,180,0.25,-74.75,plsnclim,nclim,2.19832744598389,26.4840839385986,2.03786288499832,0.335467103123665,0.356850898265839,0.307682001590729
210,181,0.75,-74.75,plsnclim,nclim,2.19554469585419,26.4544439315796,2.02951459884644,0.336500903964043,0.356338700652122,0.307160702347755
210,182,1.25,-74.75,plsnclim,nclim,2.19330811500549,26.4464511871338,2.02454211711884,0.33653210401535,0.356404402852058,0.307063499093056
210,183,1.75,-74.75,plsnclim,nclim,2.18576304912567,26.4556587219238,2.01932619810104,0.33653259575367,0.356504794955254,0.30696260035038
210,184,2.25,-74.75,plsnclim,nclim,2.17949311733246,26.4431690216064,2.01812361478806,0.336003997921944,0.357066097855568,0.306930300593376
210,185,2.75,-74.75,plsnclim,nclim,2.17518584728241,26.4290561676025,2.02266291379929,0.335309106111526,0.357348698377609,0.307342404127121
210,186,3.25,-74.75,plsnclim,nclim,2.17035942077637,26.4244575500488,2.02406936883926,0.335197296738625,0.357344996929169,0.307457900047302
210,187,3.75,-74.75,plsnclim,nclim,2.17104332447052,26.4310989379883,2.02362360954285,0.335234200954437,0.357355904579163,0.307409504055977
210,188,4.25,-74.75,plsnclim,nclim,2.16922287940979,26.4188415527344,2.03036929368973,0.335763904452324,0.356545600295067,0.307690000534058
210,189,4.75,-74.75,plsnclim,nclim,2.16818702220917,26.3759159088135,2.04719787836075,0.3361074000597,0.355351004004478,0.30854170024395
210,190,5.25,-74.75,plsnclim,nclim,2.17037351131439,26.3672082901001,2.06971509456635,0.335624101758003,0.354651501774788,0.309724098443985
210,191,5.75,-74.75,plsnclim,nclim,2.16265287399292,26.3546987533569,2.08354139328003,0.334648001194,0.354676398634911,0.310676002502441
210,192,6.25,-74.75,plsnclim,nclim,2.15581307411194,26.2986751556396,2.08757131099701,0.332139098644257,0.356750500202179,0.311110597848892
210,193,6.75,-74.75,plsnclim,nclim,2.15966739654541,26.276322555542,2.14618623256683,0.330293199419975,0.355575501918793,0.314131805300713
210,194,7.25,-74.75,plsnclim,nclim,2.18325629234314,26.1562864303589,2.25542159080505,0.32472560107708,0.355780899524689,0.31949380338192
210,195,7.75,-74.75,plsnclim,nclim,2.29737501144409,25.6891317367554,2.42798528671265,0.315290194749832,0.356604000926018,0.328105500340462
210,196,8.25,-74.75,plsnclim,nclim,2.54048120975494,25.437148475647,2.69830169677734,0.310522195696831,0.347306600213051,0.342171296477318
210,197,8.75,-74.75,plsnclim,nclim,2.18358528614044,26.1684062957764,2.21379511356354,0.324089998006821,0.358070501685143,0.317839300632477
210,198,9.25,-74.75,plsnclim,nclim,2.21647970676422,26.1414873123169,2.24357089996338,0.321613299846649,0.359550204873085,0.318836602568626
210,199,9.75,-74.75,plsnclim,nclim,2.17531340122223,26.2337610244751,2.16686639785767,0.323222699761391,0.360869598388672,0.315907600522041
210,200,10.25,-74.75,plsnclim,nclim,2.14291319847107,26.3420782089233,2.05689527988434,0.329545098543167,0.36042600274086,0.310028797388077
210,201,10.75,-74.75,plsnclim,nclim,2.15553958415985,26.2934762954712,2.08778268098831,0.324708101153374,0.363304302096367,0.311987501382828
210,202,11.25,-74.75,plsnclim,nclim,2.19463818073273,26.0947513580322,2.14503424167633,0.322260800004005,0.362926200032234,0.314812895655632
210,203,11.75,-74.75,plsnclim,nclim,3.05915179252625,24.515482711792,3.27181599140167,0.31241210103035,0.313021406531334,0.374566599726677
211,172,-3.75,-74.25,plsnclim,nclim,2.56103689670563,25.2817903518677,2.3209018945694,0.335372698307037,0.34435710310936,0.320270296931267
211,173,-3.25,-74.25,plsnclim,nclim,2.16057102680206,26.2723844528198,2.0970232129097,0.325266698002815,0.362327596545219,0.312406003475189
211,174,-2.75,-74.25,plsnclim,nclim,2.1792635679245,26.3443759918213,2.10788758993149,0.328539401292801,0.359090399742126,0.312370002269745
211,175,-2.25,-74.25,plsnclim,nclim,2.19227774143219,26.3647190093994,2.09399919509888,0.330368903279305,0.358239397406578,0.311392197012901
211,176,-1.75,-74.25,plsnclim,nclim,2.19362840652466,26.4065523147583,2.07140039205551,0.330852404236794,0.359307795763016,0.309839698672295
211,177,-1.25,-74.25,plsnclim,nclim,2.19345400333405,26.4460294723511,2.04682579040527,0.332327997684479,0.359368297457695,0.308302995562553
211,178,-0.75,-74.25,plsnclim,nclim,2.19368102550507,26.4759983062744,2.03444527387619,0.333476799726486,0.358906605839729,0.307616201043129
211,179,-0.25,-74.25,plsnclim,nclim,2.19479279518127,26.4926420211792,2.02809736728668,0.334191501140594,0.358442297577858,0.307366299629211
211,180,0.25,-74.25,plsnclim,nclim,2.19525079727173,26.4733959197998,2.02328040599823,0.336012998223305,0.357059195637703,0.306927698850632
211,181,0.75,-74.25,plsnclim,nclim,2.19476642608643,26.4572988510132,2.01965600252151,0.336829802393913,0.356415000557899,0.306754899024963
211,182,1.25,-74.25,plsnclim,nclim,2.18943700790405,26.4490232467651,2.01854428052902,0.336574795842171,0.356474801898003,0.306950604915619
211,183,1.75,-74.25,plsnclim,nclim,2.18397967815399,26.443251991272,2.01922979354858,0.336290293931961,0.356695899367332,0.307013395428658
211,184,2.25,-74.25,plsnclim,nclim,2.1757298707962,26.431485748291,2.01736589670181,0.335736104846001,0.357234504818916,0.307029101252556
211,185,2.75,-74.25,plsnclim,nclim,2.16992790699005,26.4075124740601,2.01395701169968,0.333192503452301,0.359638994932175,0.307168701291084
211,186,3.25,-74.25,plsnclim,nclim,2.16740639209747,26.4145708084106,2.02620437145233,0.335462000966072,0.357034999132156,0.307502698898315
211,187,3.75,-74.25,plsnclim,nclim,2.16549608707428,26.4164375305176,2.0270052075386,0.335412803292274,0.356958803534508,0.30762859582901
211,188,4.25,-74.25,plsnclim,nclim,2.16445317268372,26.3781000137329,2.03012261390686,0.333585700392723,0.358449801802635,0.30796460211277
211,189,4.75,-74.25,plsnclim,nclim,2.1649304151535,26.3620767593384,2.03602780103683,0.334002003073692,0.357613494992256,0.308384501934052
211,190,5.25,-74.25,plsnclim,nclim,2.16562561988831,26.3647083282471,2.05701453685761,0.335977202653885,0.354953402280808,0.309069699048996
211,191,5.75,-74.25,plsnclim,nclim,2.16400158405304,26.3740264892578,2.06905238628387,0.334456896781921,0.355666601657867,0.309876501560211
211,192,6.25,-74.25,plsnclim,nclim,2.1579891204834,26.364949798584,2.07469022274017,0.333849599957466,0.355940705537796,0.310209700465202
211,193,6.75,-74.25,plsnclim,nclim,2.15540211200714,26.3685274124146,2.09575328826904,0.332302498817444,0.35611090362072,0.311587104201317
211,194,7.25,-74.25,plsnclim,nclim,2.15102391242981,26.3262413024902,2.11316230297089,0.329722300171852,0.357571998238564,0.312705498933792
211,195,7.75,-74.25,plsnclim,nclim,2.16773421764374,26.2681087493896,2.16898686885834,0.327230405807495,0.357239204645157,0.315530398488045
211,196,8.25,-74.25,plsnclim,nclim,2.33924369812012,25.6073154449463,2.44151442050934,0.313718700408936,0.357218700647354,0.329062700271606
211,197,8.75,-74.25,plsnclim,nclim,2.37137792110443,25.2420219421387,2.48720879554749,0.311788296699524,0.355545407533646,0.332666194438934
211,198,9.25,-74.25,plsnclim,nclim,2.28349401950836,25.9566434860229,2.35580623149872,0.317795097827911,0.358160096406937,0.324044698476791
211,199,9.75,-74.25,plsnclim,nclim,2.16354997158051,26.2826406478882,2.140957903862,0.325493800640106,0.359940502047539,0.314565801620483
211,200,10.25,-74.25,plsnclim,nclim,2.14662702083588,26.3707490921021,2.06414279937744,0.328229200839996,0.361306899785996,0.31046370267868
211,201,10.75,-74.25,plsnclim,nclim,2.21565639972687,26.0775228500366,2.19578971862793,0.319343000650406,0.363047498464584,0.31760970056057
211,202,11.25,-74.25,plsnclim,nclim,2.31401019096374,25.9266998291016,2.3303169965744,0.317875602841377,0.3579117000103,0.324212500452995
211,203,11.75,-74.25,plsnclim,nclim,2.44775700569153,25.6156385421753,2.46413054466248,0.31484400331974,0.354903501272202,0.330252400040627
211,204,12.25,-74.25,plsnclim,nclim,2.92723562717438,24.6223205566406,3.10339307785034,0.313548302650452,0.322519195079803,0.363932797312737
211,205,12.75,-74.25,plsnclim,nclim,6.54699802398682,0,5.41799688339233,0.180000007152557,0,0.819999992847443
212,172,-3.75,-73.75,plsnclim,nclim,2.15966212749481,26.303932762146,2.05994931459427,0.328798800706863,0.361067798733711,0.310133296251297
212,173,-3.25,-73.75,plsnclim,nclim,2.1757520198822,26.3252244949341,2.09472621679306,0.32787230014801,0.360156399011612,0.311971899867058
212,174,-2.75,-73.75,plsnclim,nclim,2.17630581855774,26.3060014724731,2.07470299005508,0.326032900810242,0.36306260228157,0.31090449988842
212,175,-2.25,-73.75,plsnclim,nclim,2.18708970546722,26.3477239608765,2.07865878343582,0.32807520031929,0.361132794618607,0.310792598128319
212,176,-1.75,-73.75,plsnclim,nclim,2.20320568084717,26.3900207519531,2.08826607465744,0.330417397618294,0.358834698796272,0.310748201608658
212,177,-1.25,-73.75,plsnclim,nclim,2.20244646072388,26.4290300369263,2.07177059650421,0.330697092413902,0.35944490134716,0.309857991337776
212,178,-0.75,-73.75,plsnclim,nclim,2.1918844461441,26.4551219940186,2.03647760152817,0.333239099383354,0.359000304341316,0.307760101556778
212,179,-0.25,-73.75,plsnclim,nclim,2.18916645050049,26.4577632904053,2.02134387493134,0.334150096774101,0.358808302879334,0.307041499018669
212,180,0.25,-73.75,plsnclim,nclim,2.19094710350037,26.459539604187,2.02316739559174,0.335336899757385,0.35760760307312,0.307055300474167
212,181,0.75,-73.75,plsnclim,nclim,2.19102902412415,26.4336679458618,2.02857900857925,0.336343201994896,0.356305101513863,0.307351699471474
212,182,1.25,-73.75,plsnclim,nclim,2.18627259731293,26.4317308425903,2.02731878757477,0.336096802353859,0.356461197137833,0.307442101836205
212,183,1.75,-73.75,plsnclim,nclim,2.17612037658691,26.4291795730591,2.03285219669342,0.335587400197983,0.356715801358223,0.307696798443794
212,184,2.25,-73.75,plsnclim,nclim,2.16904470920563,26.4199380874634,2.02797909975052,0.335038900375366,0.357288897037506,0.307671707868576
212,185,2.75,-73.75,plsnclim,nclim,2.16745944023132,26.4307765960693,2.02396281957626,0.334859210252762,0.357666003704071,0.307474800944328
212,186,3.25,-73.75,plsnclim,nclim,2.16476092338562,26.412903213501,2.02631227970123,0.335205200314522,0.357054901123047,0.30774000287056
212,187,3.75,-73.75,plsnclim,nclim,2.16284008026123,26.3828063964844,2.0216001033783,0.333182501792908,0.359215995669365,0.307602000236511
212,188,4.25,-73.75,plsnclim,nclim,2.16146550178528,26.3866756439209,2.03452082872391,0.335715800523758,0.356099298596382,0.308184295892715
212,189,4.75,-73.75,plsnclim,nclim,2.16157863140106,26.3155153274536,2.0312913775444,0.331331303715706,0.360401397943497,0.308267498016357
212,190,5.25,-73.75,plsnclim,nclim,2.16073100566864,26.3679265975952,2.04975737333298,0.335735696554184,0.355400800704956,0.308863195776939
212,191,5.75,-73.75,plsnclim,nclim,2.15964398384094,26.372045135498,2.06137111186981,0.334735602140427,0.355713400244713,0.309550899267197
212,192,6.25,-73.75,plsnclim,nclim,2.15598440170288,26.3754299163818,2.07011609077454,0.333412098884583,0.356481897830963,0.310106098651886
212,193,6.75,-73.75,plsnclim,nclim,2.15326318740845,26.3799364089966,2.07851730585098,0.332398900389671,0.356971704959869,0.310629299283028
212,194,7.25,-73.75,plsnclim,nclim,2.14940981864929,26.371781539917,2.0862775683403,0.331111598014832,0.357628199458122,0.311260104179382
212,195,7.75,-73.75,plsnclim,nclim,2.15012075901031,26.3444265365601,2.1041641831398,0.330256399512291,0.357507798075676,0.312235897779465
212,196,8.25,-73.75,plsnclim,nclim,2.17688436508179,26.2192012786865,2.19187941551208,0.324365797638893,0.358757698535919,0.316876500844955
212,197,8.75,-73.75,plsnclim,nclim,2.375923204422,25.5207271575928,2.46101438999176,0.313304603099823,0.355945500731468,0.330750304460526
212,198,9.25,-73.75,plsnclim,nclim,2.33635199069977,25.8404865264893,2.39276959896088,0.315825194120407,0.357538801431656,0.326636099815369
212,199,9.75,-73.75,plsnclim,nclim,2.1891608953476,26.2562086105347,2.18056173324585,0.324941399693489,0.358804100751877,0.316254198551178
212,200,10.25,-73.75,plsnclim,nclim,2.19822130203247,26.2497816085815,2.18732569217682,0.324276301264763,0.359004801511765,0.316718697547913
212,201,10.75,-73.75,plsnclim,nclim,2.52728710174561,25.8596113204956,2.53839390277863,0.317709699273109,0.349774900078773,0.332515600323677
212,202,11.25,-73.75,plsnclim,nclim,2.43423049449921,25.8097793579102,2.4211972951889,0.317217701673508,0.355231600999832,0.327550604939461
212,203,11.75,-73.75,plsnclim,nclim,2.1812940120697,26.238854598999,2.10624105930328,0.32423669397831,0.363147899508476,0.312615397572517
212,204,12.25,-73.75,plsnclim,nclim,2.16897706985474,26.1956920623779,2.12888469696045,0.322771197557449,0.363150197267532,0.314078998565674
212,205,12.75,-73.75,plsnclim,nclim,2.78816180229187,24.8571084976196,2.88028120994568,0.315162101387978,0.33411930501461,0.350718700885773
213,171,-4.25,-73.25,plsnclim,nclim,2.17576670646667,26.2865877151489,2.1050666809082,0.329711601138115,0.357837703824043,0.31245099902153
213,172,-3.75,-73.25,plsnclim,nclim,2.18430671691895,26.292797088623,2.10037306547165,0.330237403512001,0.357776793837547,0.311985793709755
213,173,-3.25,-73.25,plsnclim,nclim,2.18887269496918,26.3243377685547,2.09527151584625,0.330594599246979,0.357894903421402,0.311510294675827
213,174,-2.75,-73.25,plsnclim,nclim,2.19269990921021,26.3545621871948,2.08938980102539,0.331059801578522,0.357890200614929,0.311049798130989
213,175,-2.25,-73.25,plsnclim,nclim,2.19289262294769,26.3615028381348,2.08630156517029,0.330507701635361,0.35849170088768,0.311000698804855
213,176,-1.75,-73.25,plsnclim,nclim,2.1937548160553,26.3805215835571,2.07933616638184,0.329756498336792,0.35980309844017,0.310441002249718
213,177,-1.25,-73.25,plsnclim,nclim,2.1933974981308,26.4382528305054,2.0663999080658,0.330009201169014,0.360253202915192,0.309737694263458
213,178,-0.75,-73.25,plsnclim,nclim,2.18710730075836,26.4393297195435,2.04292129278183,0.3331827044487,0.358750995993614,0.308066299557686
213,179,-0.25,-73.25,plsnclim,nclim,2.18555338382721,26.4455169677734,2.03298367261887,0.334181401133537,0.358199796080589,0.307619300484657
213,180,0.25,-73.25,plsnclim,nclim,2.18756861686707,26.4341846466064,2.03480842113495,0.335090100765228,0.357204800844192,0.307705694437027
