ny,nx,lat,lon,approach,clima,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
169,229,-5.25,-65.25,pftnclim,nclim,3078101000,4.515857,3.285699,1.864072,66.60837,5.115048,0.318848,16.735193,1.543018,1.758072,13.434105,2.440441,25.190409,2.525305,0.336396,0.282619,0.376223
169,230,-5.25,-64.75,pftnclim,nclim,3078101000,4.751361,3.377802,1.827067,70.42019,4.982478,0.321271,16.736755,1.483507,1.686492,13.566756,2.439003,25.254887,2.523844,0.336407,0.283413,0.37559
169,231,-5.25,-64.25,pftnclim,nclim,3078101000,5.017002,3.380444,1.818746,73.55183,4.843351,0.327312,16.941298,1.458944,1.657158,13.825195,2.438641,25.295637,2.523527,0.336398,0.283903,0.37523
169,232,-5.25,-63.75,pftnclim,nclim,3078101000,5.316295,3.458103,1.858192,79.988075,4.820617,0.34189,17.399214,1.468495,1.665137,14.265582,2.437408,25.33495,2.522169,0.336411,0.284403,0.374808
169,233,-5.25,-63.25,pftnclim,nclim,3078101000,5.437049,3.55019,1.886859,88.335625,5.00009,0.340413,17.555063,1.48335,1.678519,14.393194,2.436068,25.3516,2.520506,0.336442,0.284643,0.374547
169,234,-5.25,-62.75,pftnclim,nclim,3078101000,5.673805,3.688085,1.98572,93.8942,5.358477,0.34364,18.238256,1.565411,1.773299,14.899548,2.436521,25.328613,2.52097,0.336434,0.284364,0.374767
169,235,-5.25,-62.25,pftnclim,nclim,3078101000,6.137131,3.860146,2.276985,81.031075,5.402495,0.364803,19.969828,1.795648,2.039572,16.13461,2.437935,25.270199,2.522141,0.336405,0.283671,0.375307
169,236,-5.25,-61.75,pftnclim,nclim,3078101000,6.344917,3.960727,2.384189,73.4294,5.459132,0.369981,20.496416,1.885063,2.144345,16.467007,2.438681,25.237272,2.522855,0.33639,0.283274,0.375622
169,237,-5.25,-61.25,pftnclim,nclim,3078101000,5.580369,3.709996,2.262026,67.25755,5.458058,0.349121,19.748589,1.839602,2.104239,15.804749,2.443018,25.168364,2.527947,0.336309,0.282329,0.376558
169,238,-5.25,-60.75,pftnclim,nclim,3078101000,4.691336,3.40333,2.034534,63.332478,5.443901,0.322819,18.670458,1.709193,1.960556,15.00071,2.446078,25.14821,2.531701,0.336251,0.281985,0.377003
169,239,-5.25,-60.25,pftnclim,nclim,3078101000,5.631527,3.700271,2.127197,61.661076,5.356262,0.340085,19.231245,1.727072,1.974134,15.530037,2.442362,25.207243,2.527685,0.336311,0.282777,0.376244
169,240,-5.25,-59.75,pftnclim,nclim,3078101000,6.131526,3.94071,2.190816,61.01007,5.305474,0.349371,19.604904,1.724375,1.953392,15.927135,2.436139,25.310635,2.520229,0.336441,0.284186,0.374847
169,241,-5.25,-59.25,pftnclim,nclim,3078101000,5.761024,3.783021,1.978003,66.30955,5.150894,0.334891,18.066736,1.554674,1.757597,14.754465,2.434755,25.342916,2.518891,0.336474,0.284584,0.374502
169,242,-5.25,-58.75,pftnclim,nclim,3078101000,5.457082,3.604964,1.852118,70.190834,4.856324,0.330313,17.120056,1.457718,1.646921,14.015416,2.434472,25.35465,2.518687,0.336481,0.28472,0.374398
169,243,-5.25,-58.25,pftnclim,nclim,3078101000,5.271626,3.487605,1.784019,73.55738,4.682922,0.328972,16.6205,1.40696,1.589483,13.624057,2.434705,25.357265,2.519041,0.336478,0.284737,0.374407
169,244,-5.25,-57.75,pftnclim,nclim,3078101000,5.089052,3.388496,1.700555,80.070564,4.607059,0.324064,15.896482,1.345966,1.520638,13.029881,2.434609,25.352654,2.519031,0.336485,0.284676,0.374453
169,245,-5.25,-57.25,pftnclim,nclim,3078101000,5.074216,3.37226,1.701956,81.536446,4.680557,0.324838,15.995346,1.352709,1.53664,13.105996,2.43754,25.312181,2.522658,0.336412,0.284108,0.375054
169,246,-5.25,-56.75,pftnclim,nclim,3078101000,4.997609,3.345601,1.652008,83.98566,4.862782,0.316893,15.404842,1.329287,1.548669,12.526886,2.453739,24.845577,2.549442,0.336876,0.27711,0.381588
169,247,-5.25,-56.25,pftnclim,nclim,3078101000,5.281944,3.518167,1.763778,85.52532,5.103614,0.321414,16.373512,1.399209,1.598863,13.375439,2.440116,25.261395,2.525828,0.336343,0.283436,0.375705
169,248,-5.25,-55.75,pftnclim,nclim,3078101000,5.32448,3.553533,1.771489,86.63125,5.226693,0.31736,16.371197,1.397076,1.59704,13.37708,2.439657,25.263186,2.52531,0.336353,0.283469,0.375655
169,249,-5.25,-55.25,pftnclim,nclim,3078101000,5.31602,3.559352,1.771122,85.910484,5.296435,0.314145,16.343771,1.391749,1.592001,13.360021,2.439879,25.261719,2.5256,0.336349,0.283443,0.37569
169,250,-5.25,-54.75,pftnclim,nclim,3078101000,4.674865,3.352973,1.656825,84.44738,5.24434,0.298084,15.499789,1.303587,1.525847,12.670357,2.457566,24.799202,2.555195,0.336999,0.276231,0.382528
169,251,-5.25,-54.25,pftnclim,nclim,3078101000,4.855028,3.417137,1.72989,82.49239,5.205994,0.304058,16.297674,1.345231,1.536324,13.416121,2.441288,25.321632,2.526515,0.33632,0.284147,0.375209
169,252,-5.25,-53.75,pftnclim,nclim,3078101000,5.020724,3.4604,1.77376,81.44973,5.140252,0.3107,16.648226,1.379028,1.572711,13.696486,2.439948,25.325155,2.525055,0.336354,0.284219,0.375086
169,253,-5.25,-53.25,pftnclim,nclim,3078101000,4.749337,3.37189,1.717584,84.69541,5.048378,0.308932,16.151318,1.333124,1.518673,13.299521,2.439463,25.338118,2.524427,0.336365,0.284388,0.37493
170,215,-4.75,-72.25,pftnclim,nclim,3080451800,4.319321,3.249068,1.628609,95.98486,5.155352,0.298925,14.924153,1.351455,1.533536,12.039162,2.436955,25.228619,2.521805,0.336478,0.283127,0.375698
170,216,-4.75,-71.75,pftnclim,nclim,3080451800,4.135972,3.095761,1.552284,92.84403,4.839896,0.298903,14.326574,1.287513,1.460693,11.578369,2.436897,25.236391,2.521811,0.33648,0.283214,0.375638
170,217,-4.75,-71.25,pftnclim,nclim,3080451800,4.220126,3.034295,1.528243,87.76163,4.518495,0.30668,14.360909,1.250402,1.417247,11.693259,2.436712,25.281929,2.521639,0.336468,0.283758,0.375244
170,218,-4.75,-70.75,pftnclim,nclim,3080451800,4.494377,3.006572,1.492802,86.17222,4.242573,0.315279,14.049008,1.20708,1.395303,11.446625,2.451582,24.864202,2.547668,0.337032,0.277269,0.381392
170,219,-4.75,-70.25,pftnclim,nclim,3080451800,4.454356,2.97291,1.481446,86.266884,4.083039,0.320516,14.053198,1.182854,1.368796,11.501548,2.453134,24.84728,2.550354,0.337092,0.276904,0.381808
170,220,-4.75,-69.75,pftnclim,nclim,3080451800,4.401244,2.935038,1.466206,84.62562,3.950999,0.321359,14.225319,1.166584,1.348955,11.70978,2.453264,24.880976,2.550506,0.337083,0.277298,0.381536
170,221,-4.75,-69.25,pftnclim,nclim,3080451800,4.280912,2.849999,1.430913,85.77665,3.837585,0.321507,13.914402,1.129882,1.311138,11.473382,2.455384,24.834768,2.553929,0.337143,0.276561,0.382256
170,222,-4.75,-68.75,pftnclim,nclim,3080451800,4.190552,2.809599,1.380953,86.99805,3.780205,0.317091,13.405871,1.104371,1.27619,11.025311,2.452895,24.87714,2.550118,0.337093,0.27726,0.381544
170,223,-4.75,-68.25,pftnclim,nclim,3080451800,4.152276,2.782613,1.369664,85.35312,3.755197,0.31638,13.222418,1.085752,1.258872,10.877794,2.454908,24.824484,2.553406,0.337157,0.276451,0.382308
170,224,-4.75,-67.75,pftnclim,nclim,3080451800,4.153476,2.782029,1.371448,81.563065,3.738263,0.315297,13.515306,1.095949,1.270725,11.148632,2.455092,24.836946,2.553631,0.337152,0.276591,0.382221
170,225,-4.75,-67.25,pftnclim,nclim,3080451800,4.449456,2.895405,1.554051,75.76535,3.842607,0.334666,15.660313,1.248048,1.449833,12.962431,2.456321,24.848503,2.554938,0.337123,0.276699,0.382207
170,226,-4.75,-66.75,pftnclim,nclim,3080451800,4.745948,3.057564,1.69391,77.869484,4.312303,0.341628,16.149632,1.370242,1.555285,13.224104,2.438044,25.306652,2.52315,0.336416,0.284025,0.375134
170,227,-4.75,-66.25,pftnclim,nclim,3080451800,4.128492,3.031133,1.514774,93.59592,4.786515,0.300981,14.076096,1.25173,1.41976,11.404607,2.436821,25.250134,2.521779,0.336477,0.283375,0.375524
170,228,-4.75,-65.75,pftnclim,nclim,3080451800,4.115808,3.118024,1.627985,82.28362,5.076162,0.30033,14.896786,1.358507,1.544385,11.993894,2.438597,25.206888,2.523563,0.336447,0.282832,0.375994
170,229,-4.75,-65.25,pftnclim,nclim,3080451800,4.162782,3.18371,1.688588,74.29854,5.126701,0.301025,15.23101,1.410969,1.605585,12.214457,2.439054,25.1842,2.523992,0.33644,0.282558,0.376207
170,230,-4.75,-64.75,pftnclim,nclim,3080451800,4.491454,3.248809,1.801499,69.202774,4.964409,0.316292,16.278782,1.486268,1.691846,13.100669,2.439677,25.207062,2.524556,0.33641,0.282828,0.37604
170,231,-4.75,-64.25,pftnclim,nclim,3080451800,5.664846,3.590501,2.074344,66.40381,4.706466,0.359213,18.83232,1.634503,1.852334,15.345484,2.436996,25.31874,2.521259,0.336425,0.284251,0.374854
170,232,-4.75,-63.75,pftnclim,nclim,3080451800,5.402395,3.483224,1.919171,73.81524,4.684866,0.347783,17.896921,1.50983,1.708028,14.679062,2.436194,25.356434,2.520532,0.33644,0.284703,0.374501
170,233,-4.75,-63.25,pftnclim,nclim,3080451800,5.458595,3.542065,1.91653,78.37801,4.830048,0.34367,17.82387,1.50806,1.705559,14.61025,2.435848,25.35464,2.520166,0.336449,0.284689,0.374493
170,234,-4.75,-62.75,pftnclim,nclim,3080451800,5.679705,3.666183,2.013522,82.034584,5.097225,0.347147,18.466757,1.583883,1.792623,15.090251,2.436112,25.337917,2.520378,0.336444,0.284492,0.374641
170,235,-4.75,-62.25,pftnclim,nclim,3080451800,5.959681,3.837768,2.121914,83.339615,5.383543,0.348735,19.127907,1.670689,1.892138,15.56508,2.436222,25.31629,2.520411,0.336443,0.284241,0.374819
170,236,-4.75,-61.75,pftnclim,nclim,3080451800,6.262598,3.978046,2.284552,80.34079,5.557945,0.357673,20.08291,1.802594,2.045968,16.234346,2.437373,25.27574,2.521545,0.336418,0.283747,0.375223
170,237,-4.75,-61.25,pftnclim,nclim,3080451800,5.16028,3.607933,2.054475,81.155075,5.717606,0.327692,18.909456,1.690038,1.929038,15.290381,2.442415,25.216198,2.527604,0.336322,0.282881,0.376159
170,238,-4.75,-60.75,pftnclim,nclim,3080451800,3.961978,3.163381,1.788448,76.565285,5.721919,0.293417,17.008247,1.541001,1.80315,13.664097,2.458129,24.715769,2.55472,0.336933,0.275352,0.3831
170,239,-4.75,-60.25,pftnclim,nclim,3080451800,3.787853,3.093853,1.66454,76.37696,5.682878,0.282577,16.653788,1.417745,1.681477,13.554566,2.464051,24.613438,2.564528,0.337127,0.273572,0.384931
170,240,-4.75,-59.75,pftnclim,nclim,3080451800,6.172696,4.012084,2.160612,73.84344,5.623838,0.342156,19.289484,1.697954,1.923279,15.66825,2.435933,25.307941,2.520109,0.336449,0.284151,0.374869
170,241,-4.75,-59.25,pftnclim,nclim,3080451800,5.930424,3.877791,2.052633,71.62765,5.346389,0.337383,18.585615,1.611715,1.823378,15.150521,2.4352,25.331543,2.519338,0.336462,0.284444,0.374623
170,242,-4.75,-58.75,pftnclim,nclim,3080451800,5.566092,3.681633,1.884459,74.36129,5.028577,0.329612,17.24643,1.481169,1.674722,14.090537,2.434836,25.339851,2.519127,0.336475,0.284534,0.374554
170,243,-4.75,-58.25,pftnclim,nclim,3080451800,5.305738,3.506482,1.799257,76.78326,4.741251,0.329823,16.738886,1.419794,1.604631,13.714459,2.434964,25.351786,2.519336,0.336474,0.284665,0.374474
170,244,-4.75,-57.75,pftnclim,nclim,3080451800,5.165417,3.416736,1.748681,80.58127,4.621664,0.328772,16.418726,1.38418,1.565214,13.469331,2.435231,25.351805,2.519733,0.336468,0.284651,0.374507
170,245,-4.75,-57.25,pftnclim,nclim,3080451800,5.116619,3.382332,1.734287,84.016,4.639132,0.328259,16.354908,1.376204,1.560035,13.418668,2.436408,25.33422,2.521217,0.33644,0.284405,0.374763
170,246,-4.75,-56.75,pftnclim,nclim,3080451800,5.161812,3.41348,1.748332,86.404274,4.755636,0.327206,16.460632,1.38916,1.577055,13.494419,2.436997,25.319986,2.521956,0.336427,0.284218,0.374937
170,247,-4.75,-56.25,pftnclim,nclim,3080451800,5.138137,3.407193,1.733112,88.255135,4.882698,0.321696,16.3074,1.367626,1.559206,13.380566,2.438692,25.29893,2.5241,0.33638,0.283917,0.375269
170,248,-4.75,-55.75,pftnclim,nclim,3080451800,4.740663,3.279302,1.636222,89.15966,4.972663,0.302918,15.529122,1.292747,1.516509,12.719867,2.458644,24.759945,2.557503,0.33708,0.275601,0.383118
170,249,-4.75,-55.25,pftnclim,nclim,3080451800,4.996472,3.383358,1.682782,89.6044,5.040703,0.307502,15.660604,1.331596,1.551477,12.777532,2.454055,24.840813,2.55047,0.336969,0.276934,0.381775
170,250,-4.75,-54.75,pftnclim,nclim,3080451800,4.862233,3.361203,1.683971,87.7504,5.04485,0.304911,15.762788,1.325213,1.545863,12.891713,2.455719,24.818077,2.553131,0.337037,0.276502,0.382231
170,251,-4.75,-54.25,pftnclim,nclim,3080451800,5.017107,3.387416,1.708912,86.06541,4.991798,0.308917,15.942884,1.353416,1.580508,13.008959,2.455571,24.794125,2.55312,0.337041,0.276215,0.38244
170,252,-4.75,-53.75,pftnclim,nclim,3080451800,4.901399,3.328763,1.677388,85.34735,4.912622,0.30694,15.778,1.32459,1.550412,12.902998,2.457391,24.7597,2.556115,0.337109,0.275629,0.383028
170,253,-4.75,-53.25,pftnclim,nclim,3080451800,4.905135,3.290349,1.662486,85.23269,4.782864,0.308483,15.767075,1.321789,1.545773,12.899513,2.456888,24.76247,2.555623,0.33712,0.27567,0.382977
170,254,-4.75,-52.75,pftnclim,nclim,3080451800,4.91155,3.273274,1.656631,86.27603,4.679976,0.310049,15.722018,1.324249,1.547291,12.850478,2.456317,24.758179,2.555052,0.337134,0.27563,0.382979
170,255,-4.75,-52.25,pftnclim,nclim,3080451800,5.008027,3.326344,1.689851,86.58753,4.707693,0.313236,15.894931,1.353526,1.575841,12.965566,2.454239,24.802967,2.551665,0.337071,0.276351,0.382272
171,213,-4.25,-73.25,pftnclim,nclim,3082568200,5.424085,3.589011,1.835074,92.13119,5.153375,0.327929,17.007217,1.469854,1.664194,13.87317,2.435764,25.313284,2.52037,0.336464,0.28418,0.374876
171,214,-4.25,-72.75,pftnclim,nclim,3082568200,4.617135,3.320481,1.687987,91.6791,5.033346,0.307831,15.717322,1.385523,1.571041,12.760756,2.437004,25.268623,2.521828,0.33646,0.283605,0.375358
171,215,-4.25,-72.25,pftnclim,nclim,3082568200,4.279777,3.176578,1.605158,89.7118,4.896626,0.301577,14.802426,1.328457,1.50702,11.966948,2.436938,25.241072,2.521796,0.336475,0.283274,0.375593
171,216,-4.25,-71.75,pftnclim,nclim,3082568200,4.241677,3.094879,1.566597,85.73224,4.649826,0.304628,14.548333,1.290273,1.463086,11.794973,2.43674,25.25762,2.521622,0.336476,0.283472,0.375445
171,217,-4.25,-71.25,pftnclim,nclim,3082568200,4.549132,3.061189,1.551453,83.78921,4.377646,0.31496,14.699055,1.257557,1.425073,12.016425,2.43656,25.305565,2.521553,0.336458,0.284042,0.375043
171,218,-4.25,-70.75,pftnclim,nclim,3082568200,4.56712,3.047763,1.519358,83.48758,4.15945,0.321712,14.347948,1.218295,1.405995,11.723659,2.451255,24.890911,2.547198,0.337033,0.277601,0.38113
171,219,-4.25,-70.25,pftnclim,nclim,3082568200,4.504383,3.003856,1.500527,81.87075,4.040885,0.32248,14.450498,1.19352,1.379915,11.877064,2.45314,24.875156,2.550331,0.337086,0.277236,0.38157
171,220,-4.25,-69.75,pftnclim,nclim,3082568200,4.408315,2.932581,1.475734,79.56967,3.917049,0.323394,14.360766,1.163873,1.350205,11.846689,2.455346,24.840202,2.553855,0.337142,0.276629,0.382203
171,221,-4.25,-69.25,pftnclim,nclim,3082568200,4.312403,2.871874,1.44053,78.90188,3.806116,0.323286,14.212137,1.140959,1.323614,11.747562,2.455432,24.849918,2.553975,0.337138,0.27674,0.382131
171,222,-4.25,-68.75,pftnclim,nclim,3082568200,4.214294,2.815199,1.399094,79.29273,3.727586,0.32038,13.87847,1.11232,1.290082,11.476069,2.45533,24.851599,2.553882,0.337141,0.27676,0.382113
171,223,-4.25,-68.25,pftnclim,nclim,3082568200,4.148028,2.776619,1.371409,77.72192,3.663168,0.318189,13.653399,1.093366,1.267838,11.292194,2.45523,24.852867,2.553782,0.337144,0.276777,0.382096
171,224,-4.25,-67.75,pftnclim,nclim,3082568200,4.132017,2.768686,1.363331,76.692375,3.671628,0.31735,13.587838,1.092156,1.266253,11.229429,2.455141,24.847979,2.55369,0.337148,0.27672,0.382132
171,225,-4.25,-67.25,pftnclim,nclim,3082568200,4.174107,2.793542,1.380564,80.44253,3.787319,0.318652,13.90774,1.113018,1.290723,11.503999,2.455279,24.850754,2.553856,0.337144,0.276748,0.382121
171,226,-4.25,-66.75,pftnclim,nclim,3082568200,4.550222,3.013525,1.536697,80.74523,4.104914,0.328249,14.679477,1.235842,1.429067,12.014568,2.453058,24.850597,2.55021,0.337095,0.276948,0.381768
171,227,-4.25,-66.25,pftnclim,nclim,3082568200,4.726721,3.134672,1.607349,84.13701,4.534581,0.323682,15.203638,1.300518,1.474236,12.428885,2.436572,25.30472,2.521609,0.336454,0.284031,0.375055
171,228,-4.25,-65.75,pftnclim,nclim,3082568200,5.096173,3.326674,1.866862,72.210236,4.805327,0.339383,17.540773,1.512526,1.719665,14.308583,2.43933,25.282291,2.524397,0.336387,0.28372,0.375407
171,229,-4.25,-65.25,pftnclim,nclim,3082568200,4.712575,3.2617,1.887741,67.55442,4.89715,0.330343,17.091341,1.55439,1.770734,13.766217,2.440331,25.2083,2.525256,0.336391,0.28283,0.376073
171,230,-4.25,-64.75,pftnclim,nclim,3082568200,5.034854,3.376037,1.902331,69.612076,4.911586,0.335447,17.655735,1.5448,1.757214,14.353722,2.43973,25.264956,2.524694,0.336383,0.283514,0.375564
171,231,-4.25,-64.25,pftnclim,nclim,3082568200,5.579955,3.572768,2.007187,69.682556,4.748591,0.352369,18.4618,1.583094,1.792249,15.086457,2.436438,25.335424,2.520726,0.336438,0.284454,0.374685
171,232,-4.25,-63.75,pftnclim,nclim,3082568200,5.490792,3.513664,1.977129,70.00413,4.661154,0.352297,18.303774,1.559767,1.765461,14.978548,2.436373,25.34326,2.520672,0.336437,0.284548,0.374617
171,233,-4.25,-63.25,pftnclim,nclim,3082568200,5.569307,3.558806,2.0105,70.29021,4.773902,0.353037,18.509518,1.584642,1.794067,15.130809,2.43647,25.33784,2.520751,0.336435,0.284484,0.374665
171,234,-4.25,-62.75,pftnclim,nclim,3082568200,5.673313,3.663333,2.00998,76.30039,4.999914,0.345816,18.43544,1.581974,1.790344,15.063122,2.436043,25.337376,2.520309,0.336446,0.284486,0.374642
171,235,-4.25,-62.25,pftnclim,nclim,3082568200,5.867537,3.792597,2.07494,82.00339,5.319715,0.344681,18.819191,1.634021,1.849968,15.3352,2.436056,25.323236,2.520279,0.336447,0.284323,0.374756
171,236,-4.25,-61.75,pftnclim,nclim,3082568200,5.111664,3.531821,1.913684,87.5701,5.591848,0.322364,18.0007,1.561133,1.777294,14.662273,2.440645,25.264952,2.525824,0.336356,0.283487,0.375644
171,237,-4.25,-61.25,pftnclim,nclim,3082568200,3.92022,3.150811,1.68054,91.56193,5.826038,0.289561,16.302483,1.429706,1.675468,13.197309,2.459364,24.67736,2.558188,0.337108,0.274597,0.383859
171,238,-4.25,-60.75,pftnclim,nclim,3082568200,3.69211,3.075332,1.610691,91.609764,5.857622,0.279484,15.479825,1.382397,1.617843,12.479586,2.458009,24.693209,2.555745,0.337037,0.274946,0.383468
171,239,-4.25,-60.25,pftnclim,nclim,3082568200,2.684138,2.56649,1.321557,89.08404,5.821303,0.242256,12.265227,1.113281,1.293064,9.858881,2.452565,25.056862,2.539637,0.336148,0.280674,0.378356
171,240,-4.25,-59.75,pftnclim,nclim,3082568200,1.716691,1.883707,0.936659,85.86974,5.610231,0.206637,9.110538,0.777266,0.941891,7.391382,2.472367,24.496994,2.573756,0.337017,0.271949,0.386541
171,241,-4.25,-59.25,pftnclim,nclim,3082568200,2.448494,2.446049,1.220236,82.13848,5.452703,0.233451,11.244293,1.017426,1.17805,9.048816,2.45077,25.089483,2.537373,0.336197,0.281113,0.377918
171,242,-4.25,-58.75,pftnclim,nclim,3082568200,2.758788,2.560546,1.284673,80.72639,5.042099,0.246979,11.881345,1.074131,1.238157,9.569057,2.447344,25.116879,2.533645,0.336267,0.281521,0.377445
171,243,-4.25,-58.25,pftnclim,nclim,3082568200,3.418168,2.719206,1.3561,82.4674,4.783442,0.266193,13.255516,1.134601,1.342086,10.778828,2.462267,24.617664,2.562709,0.337164,0.273659,0.384784
171,244,-4.25,-57.75,pftnclim,nclim,3082568200,5.114659,3.384837,1.729821,84.27005,4.662583,0.328297,16.313711,1.371987,1.55512,13.386604,2.436412,25.335535,2.521228,0.336439,0.284421,0.374753
171,245,-4.25,-57.25,pftnclim,nclim,3082568200,5.059145,3.345241,1.713904,86.74882,4.678251,0.327177,16.225582,1.363374,1.549465,13.312744,2.437739,25.315557,2.522892,0.336407,0.284142,0.375042
171,246,-4.25,-56.75,pftnclim,nclim,3082568200,5.177865,3.405819,1.772046,86.15439,4.757104,0.329388,16.740952,1.407014,1.600041,13.733895,2.437841,25.312973,2.522954,0.336406,0.284112,0.375065
171,247,-4.25,-56.25,pftnclim,nclim,3082568200,5.000791,3.350242,1.698569,87.790306,4.8565,0.315398,15.830612,1.340124,1.562804,12.927684,2.455086,24.807407,2.552549,0.337047,0.276388,0.382288
171,248,-4.25,-55.75,pftnclim,nclim,3082568200,4.646192,3.265828,1.636411,89.9217,4.958647,0.303364,15.376156,1.28246,1.501678,12.592018,2.458205,24.773506,2.556855,0.33709,0.275781,0.382951
171,249,-4.25,-55.25,pftnclim,nclim,3082568200,4.647571,3.27711,1.628855,90.65164,5.044461,0.300135,15.420873,1.283684,1.504101,12.633087,2.458422,24.76875,2.557156,0.337087,0.275714,0.383015
171,250,-4.25,-54.75,pftnclim,nclim,3082568200,4.872849,3.349036,1.698762,87.96949,5.029797,0.306762,15.987208,1.33899,1.56785,13.08037,2.457837,24.76363,2.556534,0.337101,0.275668,0.383019
171,251,-4.25,-54.25,pftnclim,nclim,3082568200,4.945839,3.360098,1.693253,88.010216,5.004506,0.307019,15.886977,1.341992,1.566721,12.978265,2.455614,24.801933,2.553144,0.337041,0.276306,0.382376
171,252,-4.25,-53.75,pftnclim,nclim,3082568200,4.885651,3.312049,1.665243,87.092384,4.904068,0.306194,15.715772,1.321955,1.547554,12.846264,2.457267,24.753435,2.556031,0.337114,0.275554,0.383079
171,253,-4.25,-53.25,pftnclim,nclim,3082568200,4.892734,3.268534,1.652662,85.16299,4.745742,0.309344,15.75001,1.32219,1.54588,12.88194,2.456508,24.757303,2.5553,0.337131,0.275612,0.383006
171,254,-4.25,-52.75,pftnclim,nclim,3082568200,5.040855,3.332479,1.708376,82.61225,4.623249,0.318114,16.068754,1.385339,1.610955,13.072459,2.453918,24.792957,2.551243,0.337083,0.276243,0.382324
171,255,-4.25,-52.25,pftnclim,nclim,3082568200,5.236059,3.426363,1.809695,79.16132,4.618878,0.325274,17.108797,1.463413,1.659257,13.986129,2.436457,25.3084,2.521223,0.336456,0.284094,0.374981
171,256,-4.25,-51.75,pftnclim,nclim,3082568200,5.006636,3.346269,1.699043,81.8187,4.785781,0.310899,15.943604,1.354234,1.576465,13.012905,2.454454,24.810759,2.551806,0.337067,0.276442,0.38221
